,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,F08,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-23,317,,23.3381661363803,22.996103588655,0.438750214977288,NaN,NaN,NaN,NaN,60,
,F09,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-23,317,,23.1487182034198,22.996103588655,0.438750214977288,NaN,NaN,NaN,NaN,60,
,F10,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-24,318,,23.1302717684063,23.0791665915214,0.0595591214929361,NaN,NaN,NaN,NaN,60,
,F11,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-24,318,,23.0137582051986,23.0791665915214,0.0595591214929361,NaN,NaN,NaN,NaN,60,
,F12,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-24,318,,23.0934698009593,23.0791665915214,0.0595591214929361,NaN,NaN,NaN,NaN,60,
,G01,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-25,324,,23.068256105758,23.1023935613229,0.0351741239385527,NaN,NaN,NaN,NaN,60,
,G02,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-25,324,,23.1004046242297,23.1023935613229,0.0351741239385527,NaN,NaN,NaN,NaN,60,
,G03,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-25,324,,23.138519953981,23.1023935613229,0.0351741239385527,NaN,NaN,NaN,NaN,60,
,G04,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-26,326,,23.5014533027554,23.5111983547968,0.0131735775125177,NaN,NaN,NaN,NaN,60,
,G05,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-26,326,,23.5059556143844,23.5111983547968,0.0131735775125177,NaN,NaN,NaN,NaN,60,
,G06,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-26,326,,23.5261861472505,23.5111983547968,0.0131735775125177,NaN,NaN,NaN,NaN,60,
,G07,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-27,334,,23.476921502807,23.1053087950414,0.340620939058121,NaN,NaN,NaN,NaN,60,
,G08,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-27,334,,23.0310847905476,23.1053087950414,0.340620939058121,NaN,NaN,NaN,NaN,60,
,G09,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-27,334,,22.8079200917695,23.1053087950414,0.340620939058121,NaN,NaN,NaN,NaN,60,
,G10,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-28,341,,23.0385926864285,23.2206906237831,0.176630664863015,NaN,NaN,NaN,NaN,60,
,G11,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-28,341,,23.2321867944056,23.2206906237831,0.176630664863015,NaN,NaN,NaN,NaN,60,
,G12,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-28,341,,23.3912923905152,23.2206906237831,0.176630664863015,NaN,NaN,NaN,NaN,60,
,H01,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-29,343,,22.9050495426952,22.8907442643524,0.0503400866195947,NaN,NaN,NaN,NaN,60,
,H02,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-29,343,,22.8347997859092,22.8907442643524,0.0503400866195947,NaN,NaN,NaN,NaN,60,
,H03,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-29,343,,22.9323834644527,22.8907442643524,0.0503400866195947,NaN,NaN,NaN,NaN,60,
,H04,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-30,344,,23.7299086604467,23.7309260430542,0.351418169662694,NaN,NaN,NaN,NaN,60,
,H05,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-30,344,,23.3800176692222,23.7309260430542,0.351418169662694,NaN,NaN,NaN,NaN,60,
,H06,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-30,344,,24.0828517994935,23.7309260430542,0.351418169662694,NaN,NaN,NaN,NaN,60,
,H07,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-31,346,,22.5780968139591,22.5910408634759,0.0406257243067879,NaN,NaN,NaN,NaN,60,
,H08,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-31,346,,22.5584643522562,22.5910408634759,0.0406257243067879,NaN,NaN,NaN,NaN,60,
,H09,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-31,346,,22.6365614242124,22.5910408634759,0.0406257243067879,NaN,NaN,NaN,NaN,60,
,H10,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-32,349,,23.5286388311501,23.5664477145307,0.0666686194915612,NaN,NaN,NaN,NaN,60,
,H11,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-32,349,,23.5272783146222,23.5664477145307,0.0666686194915612,NaN,NaN,NaN,NaN,60,
,H12,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-32,349,,23.6434259978198,23.5664477145307,0.0666686194915612,NaN,NaN,NaN,NaN,60,
