,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,HSP90,Unkn-01,12,,27.0380166379343,26.8702957798323,0.149547740806731,NaN,NaN,NaN,NaN,60,
,A02,SYBR,HSP90,Unkn-01,12,,26.7508430468585,26.8702957798323,0.149547740806731,NaN,NaN,NaN,NaN,60,
,A03,SYBR,HSP90,Unkn-01,12,,26.8220276547039,26.8702957798323,0.149547740806731,NaN,NaN,NaN,NaN,60,
,A04,SYBR,HSP90,Unkn-02,14,,36.83670535717,38.0441327929394,1.70756025524647,NaN,NaN,NaN,NaN,60,
,A05,SYBR,HSP90,Unkn-02,14,,NaN,0,0,NaN,NaN,0,0,60,
,A06,SYBR,HSP90,Unkn-02,14,,39.2515602287088,38.0441327929394,1.70756025524647,NaN,NaN,NaN,NaN,60,
,A07,SYBR,HSP90,Unkn-03,15,,21.561656890897,21.5896901674736,0.0523324889960683,NaN,NaN,NaN,NaN,60,
,A08,SYBR,HSP90,Unkn-03,15,,21.5573463597135,21.5896901674736,0.0523324889960683,NaN,NaN,NaN,NaN,60,
,A09,SYBR,HSP90,Unkn-03,15,,21.6500672518103,21.5896901674736,0.0523324889960683,NaN,NaN,NaN,NaN,60,
,A10,SYBR,HSP90,Unkn-04,18,,25.1564237906151,24.2849301675529,0.942254432048847,NaN,NaN,NaN,NaN,60,
,A11,SYBR,HSP90,Unkn-04,18,,24.4132911147322,24.2849301675529,0.942254432048847,NaN,NaN,NaN,NaN,60,
,A12,SYBR,HSP90,Unkn-04,18,,23.2850755973115,24.2849301675529,0.942254432048847,NaN,NaN,NaN,NaN,60,
,B01,SYBR,HSP90,Unkn-05,19,,24.4885878939744,24.4809547357339,0.0263982698002402,NaN,NaN,NaN,NaN,60,
,B02,SYBR,HSP90,Unkn-05,19,,24.5026953438593,24.4809547357339,0.0263982698002402,NaN,NaN,NaN,NaN,60,
,B03,SYBR,HSP90,Unkn-05,19,,24.4515809693682,24.4809547357339,0.0263982698002402,NaN,NaN,NaN,NaN,60,
,B04,SYBR,HSP90,Unkn-06,24,,26.9451584992053,26.9556437114318,0.0491355253409055,NaN,NaN,NaN,NaN,60,
,B05,SYBR,HSP90,Unkn-06,24,,26.9125971355893,26.9556437114318,0.0491355253409055,NaN,NaN,NaN,NaN,60,
,B06,SYBR,HSP90,Unkn-06,24,,27.0091754995007,26.9556437114318,0.0491355253409055,NaN,NaN,NaN,NaN,60,
,B07,SYBR,HSP90,Unkn-07,25,,29.8799261811988,29.8704575599102,0.0767951581023663,NaN,NaN,NaN,NaN,60,
,B08,SYBR,HSP90,Unkn-07,25,,29.7893671413495,29.8704575599102,0.0767951581023663,NaN,NaN,NaN,NaN,60,
,B09,SYBR,HSP90,Unkn-07,25,,29.9420793571822,29.8704575599102,0.0767951581023663,NaN,NaN,NaN,NaN,60,
,B10,SYBR,HSP90,Unkn-08,29,,38.9044991900251,38.1650549821886,1.04573202734065,NaN,NaN,NaN,NaN,60,
,B11,SYBR,HSP90,Unkn-08,29,,37.425610774352,38.1650549821886,1.04573202734065,NaN,NaN,NaN,NaN,60,
,B12,SYBR,HSP90,Unkn-08,29,,NaN,0,0,NaN,NaN,0,0,60,
,C01,SYBR,HSP90,Unkn-09,39,,23.4504025094208,23.4595134593076,0.0126357981968649,NaN,NaN,NaN,NaN,60,
,C02,SYBR,HSP90,Unkn-09,39,,23.4739383992918,23.4595134593076,0.0126357981968649,NaN,NaN,NaN,NaN,60,
,C03,SYBR,HSP90,Unkn-09,39,,23.4541994692102,23.4595134593076,0.0126357981968649,NaN,NaN,NaN,NaN,60,
,C04,SYBR,HSP90,Unkn-10,40,,27.1408499696208,27.1035078913319,0.0344816941158015,NaN,NaN,NaN,NaN,60,
,C05,SYBR,HSP90,Unkn-10,40,,27.0968019732021,27.1035078913319,0.0344816941158015,NaN,NaN,NaN,NaN,60,
,C06,SYBR,HSP90,Unkn-10,40,,27.0728717311728,27.1035078913319,0.0344816941158015,NaN,NaN,NaN,NaN,60,
,C07,SYBR,HSP90,Unkn-11,43,,22.9487684435477,22.7840702046692,0.145456357800758,NaN,NaN,NaN,NaN,60,
,C08,SYBR,HSP90,Unkn-11,43,,22.6732005731833,22.7840702046692,0.145456357800758,NaN,NaN,NaN,NaN,60,
,C09,SYBR,HSP90,Unkn-11,43,,22.7302415972765,22.7840702046692,0.145456357800758,NaN,NaN,NaN,NaN,60,
,C10,SYBR,HSP90,Unkn-12,49,,23.0993916125612,23.1060070421084,0.0492343319724907,NaN,NaN,NaN,NaN,60,
,C11,SYBR,HSP90,Unkn-12,49,,23.0604148947789,23.1060070421084,0.0492343319724907,NaN,NaN,NaN,NaN,60,
,C12,SYBR,HSP90,Unkn-12,49,,23.1582146189852,23.1060070421084,0.0492343319724907,NaN,NaN,NaN,NaN,60,
,D01,SYBR,HSP90,Unkn-13,53,,23.3009386192122,23.2414407426924,0.0611740824995859,NaN,NaN,NaN,NaN,60,
,D02,SYBR,HSP90,Unkn-13,53,,23.1787180211056,23.2414407426924,0.0611740824995859,NaN,NaN,NaN,NaN,60,
,D03,SYBR,HSP90,Unkn-13,53,,23.2446655877595,23.2414407426924,0.0611740824995859,NaN,NaN,NaN,NaN,60,
,D04,SYBR,HSP90,Unkn-14,59,,24.4030661798314,24.3583951932528,0.0630396637386938,NaN,NaN,NaN,NaN,60,
,D05,SYBR,HSP90,Unkn-14,59,,24.2862864498902,24.3583951932528,0.0630396637386938,NaN,NaN,NaN,NaN,60,
,D06,SYBR,HSP90,Unkn-14,59,,24.3858329500367,24.3583951932528,0.0630396637386938,NaN,NaN,NaN,NaN,60,
,D07,SYBR,HSP90,Unkn-15,60,,25.0054947201301,25.0545729036175,0.0561604702955791,NaN,NaN,NaN,NaN,60,
,D08,SYBR,HSP90,Unkn-15,60,,25.1158202689927,25.0545729036175,0.0561604702955791,NaN,NaN,NaN,NaN,60,
,D09,SYBR,HSP90,Unkn-15,60,,25.0424037217296,25.0545729036175,0.0561604702955791,NaN,NaN,NaN,NaN,60,
,D10,SYBR,HSP90,Unkn-16,62,,24.632987075884,24.6444556580902,0.147316653436258,NaN,NaN,NaN,NaN,60,
,D11,SYBR,HSP90,Unkn-16,62,,24.5032084874496,24.6444556580902,0.147316653436258,NaN,NaN,NaN,NaN,60,
,D12,SYBR,HSP90,Unkn-16,62,,24.7971714109369,24.6444556580902,0.147316653436258,NaN,NaN,NaN,NaN,60,
,E01,SYBR,HSP90,Unkn-17,63,,27.0544529711561,26.9810522118061,0.0920715770805854,NaN,NaN,NaN,NaN,60,
,E02,SYBR,HSP90,Unkn-17,63,,27.0109583010455,26.9810522118061,0.0920715770805854,NaN,NaN,NaN,NaN,60,
,E03,SYBR,HSP90,Unkn-17,63,,26.8777453632168,26.9810522118061,0.0920715770805854,NaN,NaN,NaN,NaN,60,
,E04,SYBR,HSP90,Unkn-18,66,,21.9322602506137,21.8219091510624,0.289755348382972,NaN,NaN,NaN,NaN,60,
,E05,SYBR,HSP90,Unkn-18,66,,22.0402754409336,21.8219091510624,0.289755348382972,NaN,NaN,NaN,NaN,60,
,E06,SYBR,HSP90,Unkn-18,66,,21.4931917616398,21.8219091510624,0.289755348382972,NaN,NaN,NaN,NaN,60,
,E07,SYBR,HSP90,Unkn-19,69,,25.5373753594278,25.6306208311741,0.0840361180743675,NaN,NaN,NaN,NaN,60,
,E08,SYBR,HSP90,Unkn-19,69,,25.700503632398,25.6306208311741,0.0840361180743675,NaN,NaN,NaN,NaN,60,
,E09,SYBR,HSP90,Unkn-19,69,,25.6539835016964,25.6306208311741,0.0840361180743675,NaN,NaN,NaN,NaN,60,
