,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,1,22.0489097216073,18.4660431485236,-1.26206241391537,-8.02219807262009,-6.39280407320666,-5.54817006112262,-19.4049590313107,-4.53146637377085,-16.7168499711929,3.45103143447068,13.9686558463995,13.5165072071422,-77.7114579709341,1.81729560396479,-44.1444012283896,2.42296608396873,-8.50828073762159,-34.5797186372397,-41.617356605947,-10.9185524296818,-12.7159810437265,-43.0545361149834,6.83354986371796,8.63893685667927,-34.2988323967243,-21.7186850042685,-30.9411843455769,4.5977505632286,-30.1484040720961,-46.9941067451086,-42.3745452519006,-14.642833732451,-41.1259307820274,-39.1096439946546,-13.43924767414,5.05330500819173,5.15597057087507,6.60346100990455,2.73587126872053,-41.2588707780637,-9.11631618195588,-10.9609967814745,-1.5544272971556,-1.96683728574408,4.65271525583285,-2.36763504282999,-22.2176853860583,-24.4359665231082,11.6293365359043,-98.6620740864219,-9.32545734097766,-8.11492835625631,3.94780201297544,-47.8265993073042,-59.1250875998285,-55.8539992391256,-51.2316943616079,-38.0434227615597,6.07932214669609,-24.9742804780976,1.70671079428439,18.7122181023506,-25.7115568139566,-52.1631129218372,-77.4242975534412,-48.5561841112258,-47.7816124757906,-45.7475858156258,-28.2817889523903,-47.6513283099266,13.3937306813414,18.6350893953954,44.8361863782252,26.1278314884435,-39.5958548754129,-25.3325474063909,-42.6939836450442,1.56336922160881,-54.8372568749974,-3.52513683149982,-54.5927993807836,6.24154128500913,19.5180385528065,-74.3644698759472,-35.9869898501311,-102.776144178081,19.1873837296803,-6.84620550702675,-109.810396157892,-36.0640793030434,-51.0715188770296,-63.2392112885946,-45.9147370409928,-11.1688536166939,-52.9825178307433,-15.9181773147557
,2,21.5641140268108,20.4828124121141,6.67408598946668,5.65895536090284,5.04357250448447,0.749117536830454,7.6324762766917,15.2545143510551,7.50164700859841,7.10035014401501,18.0776652496816,16.5707183230284,8.88131116270279,7.59887637333622,11.6468039950514,3.50640961425233,2.69715606480122,-24.5337210268863,-6.28770679430818,-1.21358019950503,-1.62531733053311,-1.1100145796313,13.7095244395996,12.027474165533,4.85003417860116,15.4963823854655,-24.67740203108,4.34587865803314,3.37512375176266,1.54170309311439,-3.95699120987229,7.1023098552696,8.09227134654839,7.83715048168096,-2.59063866911947,19.8593901920376,9.01689575872842,5.05444694701009,5.83737784769664,-42.8415786572009,7.71849106493028,6.17675501773101,7.31113272063158,3.04730459620305,5.94496732750576,3.2683868920476,10.486067543935,12.6488721522633,21.0360392393618,12.6024534167555,13.4515242561065,1.4521901613457,11.5695924824604,-0.401173164648753,9.52192077863447,6.22395975299014,1.12470823064541,11.9293575407501,11.188411937725,10.720825805281,13.1876643766714,10.987234260479,6.13293335562457,-34.6917182261213,-66.4902398326767,-38.9718701637762,-24.6972961968099,-43.4033265837588,-25.9546784557228,15.0283018443647,19.5913118013332,20.4084215725316,29.674824803491,23.5548295422991,19.6515372592289,24.7272258682906,17.7494222465057,23.6248840628086,17.3127580683454,5.48219873706421,9.78899478918038,19.9216202698358,23.63568878041,35.5257564238441,18.55929289604,20.0375007322177,28.075665957555,-5.68618284300692,22.1453508625846,-35.4728040134391,20.4217467619824,-57.9771107787992,17.472415696916,24.5124020985331,19.9114476020422,16.1995962187198
,3,12.7836809791775,13.2042776390649,10.2279296643087,8.83518789065192,2.32355508938872,4.16249768121361,9.05574706066182,10.568373377891,12.4912832876394,12.5432321876701,19.2376034315184,12.6696592666926,13.0588830488764,10.2993107910702,16.1899773931268,7.51395128397598,7.24796318624203,9.78776298598177,1.10255897288471,0.693330192485064,3.8217443612848,2.10771382191751,10.9735302934446,11.9947176152978,10.8151581853813,10.7263290424562,7.09626741077136,7.00539087205607,7.99958491054394,3.97872497195294,3.94405005231329,10.5394608936035,8.74213993802323,1.57750232242415,4.30961757069781,11.06245345857,8.733343776938,4.51058400442753,9.366775187646,7.7069900839424,6.74263993991508,7.05533600254284,6.67253228672371,5.63805745455556,8.50690130580324,3.24987900576116,8.68015715113143,8.35161637448664,12.6076058290787,13.7280773008551,13.2424868964467,3.66888792857026,18.188394656881,4.48684376130541,8.60433140131636,10.4697885779833,7.79016530491663,10.4422403363992,12.9809372647665,6.91299563332041,12.1019067952311,11.5340533917506,7.51489976722678,4.53278984799545,4.18170496801304,6.05511204159984,9.07596155480769,9.50735032013336,18.5555653924112,12.2172703058513,16.7696733617358,16.237454419319,19.882391828352,19.5303688447402,15.9414118456275,15.3387628615706,16.3547156983459,19.8882743498571,11.5544008591019,6.74397307917206,6.45890528095924,13.3876727517672,19.2984547360306,30.7314345686996,10.9770393158483,15.2500072985381,9.84021667577599,16.9496707218477,15.4095220174027,12.4415059025405,15.4914694532899,13.4733843179497,11.1247671394267,15.3186189577573,16.7891907727585,15.4360148769579
,4,18.4377899477568,16.28918771601,16.6043515287242,13.9121282854376,9.96482521913003,10.2653091875741,10.5527004080286,13.6475318057937,16.230153369067,15.9978106571957,12.5476201953093,16.8554152699517,17.7983193765281,16.9259690945642,14.7767866479089,8.50826950925148,13.8242075234562,7.45017154537618,10.3316663440455,9.16997125239141,7.1885515545473,6.55627212443505,10.942846330423,8.85552496824084,11.9797032378015,12.5196372050041,15.0718450158411,12.1697310129025,10.6240301436428,9.78896634673265,13.1155824540915,13.6442478695317,13.3292133864302,7.08668555857184,13.1243585754414,11.9182922663358,12.4135723134641,14.6996361281172,11.2228049468813,8.91062927295161,13.3866665515829,6.9860905913456,14.7282724353527,11.2861965094976,13.0746189537135,11.9761626209738,10.7352862550283,10.5414072689432,14.2810042051483,11.5773103555894,12.6205327215148,7.9840290078937,17.3244224479172,12.6824277249675,17.6293504226346,15.2372632267011,7.52758252306194,14.454789912842,14.0197040744169,11.0503990375541,15.7037732445069,16.324255323982,8.73496440711597,9.10545297374074,11.3756583634822,17.3637845435555,13.098861503956,12.5639462626323,16.7856771232491,13.579587429776,13.5403655956925,16.9658949545114,19.2028669648112,18.6035163116353,22.8307535687973,15.300157254148,13.5752782640634,15.9627267002252,12.9003137198138,9.1971598280943,12.0844590256584,14.8656782317498,15.6177722342641,20.2021912243354,11.902954690926,14.0835625700338,12.8697739244508,17.5068518997373,18.0740683946219,12.1919184130788,15.388785520845,17.3717412157125,10.6574145901977,14.3702290546998,16.1079920750421,10.6638093942111
,5,7.59638773985671,10.6554087271602,3.55398281224188,4.22780260783566,8.10078110375935,10.5425522796795,7.03894310435908,6.67993277006644,12.4996404502413,10.5375533299634,12.5413260209871,7.09769255794572,16.0135170798426,4.41498548599611,10.4406170427637,4.6493907769468,4.75283625873726,7.0353592588267,2.57590821653184,7.83605045711829,10.1562267581435,1.49896218589265,4.90000343242036,5.22592260317788,7.63381461601693,9.51443147347982,6.69582047857239,5.99009413169688,8.77397048462035,7.06569290676089,6.22564948993158,12.4594290864188,7.17631427902506,6.5852576704292,9.63488220392173,9.44454509375373,4.91941659734994,1.44104111603974,2.82562874091491,8.46865368464296,11.6264379498857,6.77779535691025,10.6636843128517,10.1745158103622,8.16309269946942,7.95334881390454,8.47314944522395,6.36636843299812,12.097064235425,7.12092268570859,10.7720607886013,5.8551553880493,10.9637055078388,3.46263994796982,9.15957925702287,10.3013589607176,7.45589739894558,3.22278927053503,5.48813541865411,7.49545204649985,5.58117965983593,3.81393955114027,9.14765114364445,4.58039583786331,4.21346541089542,8.69434567926601,8.12817197040795,7.87561999041873,9.47879759829902,8.95725768218017,9.22362193741083,9.90739778048737,10.7280128226053,6.5679020127659,11.4635822751643,6.24332908119959,14.6532288830213,10.7444566545,9.54952568741328,9.88411338766355,7.29751064119546,8.66366871354376,10.9555533318498,6.80457973309694,4.41682735986888,11.7828755168789,7.81573451938857,10.9505658646981,6.93975034149753,9.74586096316671,9.21349024250185,16.3105241277835,7.34751954321109,4.96905550586416,9.04769101316788,7.13264270859054
,6,4.34566780099021,5.18908481135986,7.80260124370352,4.48567763634719,4.9846010254646,8.54050030424014,7.46186101959029,3.11002016358361,8.09362692979994,6.46678692508749,4.82981354121603,6.72829914679096,0.638606568644263,3.30368924411914,13.3526525530165,4.00422225098009,6.40013626998552,7.96904549003921,8.95393153072291,5.07849824028926,2.14787311223836,4.51736304435008,4.06943420301195,1.77502195766465,3.45470974610771,4.22910486014143,6.80206002579189,5.37606411705065,5.55301519983323,6.75466812107288,6.22947574981572,4.20118908590348,6.35281115701991,3.84537891081663,6.90260405077061,6.51892101283511,10.5736397086489,3.02510151055549,6.68195722376186,9.21609524132964,7.76017445177331,7.65490505333173,5.51624740344141,6.04986597936522,9.94866989036882,5.59347148778215,10.6205648940231,6.71905232697009,3.03668981789269,7.98158364704659,8.98376045323994,5.78369655683309,7.17344414552917,7.8231571647425,10.2100319686606,4.6001533976837,10.8874619780604,4.17761560336839,-0.355073848019856,5.49964202529009,4.19158833385791,7.82926144751582,4.48346776939661,3.59655157873613,7.44023245663038,9.94112141261303,14.0706759105738,9.88403975745496,8.18479972141722,5.14582408907472,5.61321831669147,9.12514054392977,4.8355426251951,5.03948804932634,7.01681136100297,13.0669258054695,5.79264326898738,11.2232615897742,5.87867902981407,7.42650558117202,6.6719278620767,7.5018881619535,9.57446295242926,3.83409001623841,5.8717801832122,6.31086548288158,0.943677365856729,3.62816237569496,12.2111502013581,11.143980137881,5.9230275851578,6.83484535388425,11.2195800594054,5.16715311042663,6.96209875730983,6.84171920927338
,7,3.36559582410973,1.13919241433905,0.77733251165273,1.5484260479011,2.99619442049197,7.78634489040905,5.01790585821391,5.66307399639618,6.73474377979119,4.32482334061069,3.02888722687476,8.56352312803983,0.384999625090131,0.509786882317258,15.2780809786182,8.92835231146228,6.4580577365864,5.26413183513796,5.81816806869301,5.48686377770719,6.2510905926647,7.12682778498674,4.27520936592646,0.856660304884826,6.59024496054644,1.60984127570782,7.95863196000482,3.07814334111163,4.90675486740611,6.96781170364284,5.88880102472422,5.70427359397127,1.29714540062832,9.97219242702886,3.35420054509632,10.8841098319217,1.35178952058368,6.99890397235322,2.48109067066707,9.02865291537501,7.20388420028075,8.38817126816048,6.62194049870686,7.54695588041886,2.50787001947037,7.61996015760451,3.57043668979532,3.40313601629032,6.91857060833991,3.74188486689627,5.76190987912833,5.92127823559304,5.82501765028474,5.5997867433407,4.57303729752994,1.49713952438424,6.38228824519683,-0.546867493758782,-1.66743740930815,7.22012132411328,7.18955317269047,2.41015341697994,6.51929461710006,3.25555864077796,3.00675180172402,6.86277862815859,10.5913892253166,9.87943162279862,8.04475728030093,3.97225110028694,2.38388766367689,4.83330188984337,2.88238391902723,-0.945786850807053,4.64300470344642,7.76062239305656,11.0019999790802,8.4286619668751,4.15039260780441,1.4712509710007,6.54329599188623,6.58877348728174,3.25204706523164,-0.990699260587462,8.53419790304906,-1.25309140433274,-4.89493476944381,4.89505682524941,5.69373724294383,8.25552746765379,2.53682833030689,8.26288307890991,3.18471864031198,3.08901751079247,4.96646184738938,2.59463742629441
,8,-1.54562871234248,0.976912733779955,4.56330396382009,2.10418079796136,4.47400585381274,1.2342822284113,7.34158887034573,5.88796108332053,7.21291371192001,3.27103461238539,4.01206452346378,5.39121100702823,0.5109632915578,4.17713505059464,0.605938278616122,4.94245037246765,6.03978225432365,5.05214315097919,3.60016321449984,8.79726324529338,9.3022007532918,9.40585430332339,6.26576043259047,6.69057537837625,2.10432173565869,1.19545538581315,7.40553893506012,3.3017747967674,1.95827863542672,2.082114554692,2.07740321819256,4.58985048734621,4.41165942631187,-1.41702300821999,5.63739897771029,4.82677032913898,-2.4716724774953,1.60281729082499,1.06430493175822,3.93933463934582,7.61677063181787,7.23943901024404,5.20287324182891,9.77686352983983,3.31641857125851,5.26954114036562,8.10664405715261,5.23706906715415,4.64776822174235,6.33361189592551,6.88687040260265,3.98089193913984,2.05695850403708,3.28228578803646,8.11681224543281,0.600210990435244,4.72486286222556,5.09561417347913,4.678495903966,-3.41309072686499,-0.812993881901093,3.79380706395705,3.49396292526171,4.37134698378122,-0.838291781970383,4.87255746498431,5.2835713948848,9.61080102802998,4.77615127158197,4.75481999861313,4.53804957571083,7.33324084165633,1.76917755511113,4.93183909691743,1.33557810283173,6.17033023744762,6.21188210760192,3.25366203222666,0.949258037613617,3.14797409795392,3.90298996905904,3.36154450785261,5.07355286708025,1.30343337887189,3.67814314975703,-0.094341228571011,-9.7364203679349,6.25217275306841,0.252108371048053,6.75831425141996,5.69388186195329,3.06742828933056,7.02609572398478,-1.4081044934137,0.814726232661087,7.84563461357266
,9,-1.6870215050285,-0.854050690423719,0.950908091457677,2.90906394536751,5.09827884694187,1.38410049131608,5.94671166425633,5.15237072756008,-0.00936142638465753,1.92798640844012,-1.26006722732973,1.46974781418385,0.0446204380941708,2.75997963507825,3.38186451911497,5.67292699114387,4.39715136449013,5.29828846137389,8.02879952601552,6.16689432747444,-0.0505267413377624,3.90623156421816,0.2004672052758,0.845077866235897,3.16340100204434,2.3319244869258,3.19870553000646,0.344761058205222,2.35868024825777,7.16709301042374,4.30945785561335,6.52274609899723,6.19837984042488,2.17167565716818,3.87335684277241,5.52377974886031,5.96348694516155,5.9416035675722,3.43175062633145,4.56463373306497,1.42031523361447,4.55131238741296,4.84729882401234,3.57174516038231,2.32461704365687,2.09165112499704,5.06009186599158,-0.182144026673996,-0.855894015338436,2.57744427682564,6.00102695266287,5.15343911274613,4.54265247472222,0.216005510676041,0.347396448343261,1.22638185478354,3.92114537380758,-2.13937065579739,3.68010114522212,1.45921149095921,0.0799481885551359,3.69167822025793,3.71388624486008,7.62722338843741,5.26118076846296,3.11838823025892,1.93279676893735,1.36584755729837,1.59849736618435,4.40761595888171,2.90740971507512,1.44864014486302,2.17972989904411,5.71108377929522,1.8636675490784,2.04417792669665,2.43187706402432,0.286178058927362,-0.30833403723409,-1.29879476563065,3.3911840270348,3.69337507665296,-2.11953488353538,-4.64087634010048,-3.34484277978845,-2.41803608319242,-15.0095715164211,1.2772414993683,2.26087767862691,-0.203676288406768,1.47945692150051,1.28750487800289,3.95683463563182,4.25198900049145,-1.82639412994786,2.78006675621418
,10,-1.1287663342132,-2.26232556503373,-1.60696623376907,-0.119600346001789,1.78318837045117,6.2401446861968,-0.976367107011811,1.98986485942305,0.472043473839221,-0.581201820843944,-1.06211598703203,-2.15937210093307,-6.42410155335392,-1.62380392414661,-0.236896862132653,-0.137212202947012,0.315324442889505,3.97242465830004,2.73804742918037,2.38337221149095,0.506488720960078,-0.973236188168812,0.972035836965006,2.2799346838051,-0.348452511779669,-0.812630026001898,-1.6361436562388,0.294815185328389,-3.37270502553065,-0.463584886789249,-0.221504074602308,2.27104027382302,3.82295381626454,0.232246800901521,-0.897148780421958,0.231629443544989,2.54966931505078,0.994951548576864,2.96418051947194,2.00028085007443,-1.63290167687956,4.60075202578309,1.130888404085,-0.803802820515557,1.16504480856383,3.6588498080605,1.45190142743786,-1.40749680629779,1.7243144529748,-0.346665913947618,-4.10575625267393,0.718864268215839,-0.379352154277967,1.60560872839778,-1.26928804829367,7.04637816452851,1.1636993459615,-2.14565685671823,4.03682757025626,0.578590524239644,-3.13694139691461,-2.88449253068893,3.1605303282131,1.65057592876974,2.22018732406787,1.85372556751054,1.01590691932415,1.44092504455193,-0.301681547491626,-1.48213384903329,-1.04626126218773,-1.35861457596957,-0.941150334294434,0.252310791612217,-2.62444195499893,-0.554215345955527,-2.921032100915,-3.21669849926138,-2.95594879443343,0.0389619785819377,-1.09920313837529,-0.070722206110986,-1.80782100300439,-6.66703230852227,-1.85125892705128,-1.62432801393561,15.4835565546418,-4.31299108400663,-0.984336276186241,-1.82990724240562,-1.35317124426365,-1.73784589680417,-0.0820182736583774,0.401226390212742,-0.300081623283859,0.885288198918261
,11,-6.2612381326594,-6.78541182843628,-6.24280523281823,2.42161315120939,-3.10958563288114,3.26419536520143,4.29237607847654,-4.02565768852855,-7.45805873139716,-5.81074139488328,-4.84759035502202,-4.29166306330717,-10.3433269881752,-5.522298785972,-1.79448002124036,-0.535210148476835,4.2339176492419,0.52857277263638,-0.66173870884495,1.88385627862908,-1.25042782357377,1.83208668491534,1.1371649344087,1.91429411539366,-1.07526428828169,-1.63291667289059,-0.125856110954373,0.545121139317871,2.32559462156769,-0.723984656076027,-0.352067380667904,2.34096208500932,-3.82193641500317,3.23077779553842,-3.69765170467372,2.58549188312008,1.77580480054758,-1.54897723731392,1.18125187330133,-1.02540800815359,0.450497599747905,1.91517581832522,0.199233525679574,0.573600480353889,-1.46738559372852,5.93515597268197,-3.30077862227517,6.61588649962187,-1.49132280506956,-2.49804554928733,-1.33687535313402,-0.524292136904023,3.40933109434081,-0.894384684992929,-0.667304011243687,2.90534096209467,4.39642184455397,-1.11345722700071,-0.52167352787319,-0.0405324003668284,-2.28208131605015,-4.56078378640132,-1.12442701340524,-2.17346566725382,3.31601495567247,2.50592083375795,0.492396796491903,1.79065730072216,0.0965343247653436,-6.97824659419894,-1.886100731836,-1.03860152982588,-6.24504295996485,-1.56792780004253,-6.66623814401873,-5.12498002319944,-5.83267079314828,-5.80201411987446,-6.0378498766454,-3.91979579957751,-2.24019248764398,0.723543247686393,-5.26674919304014,-5.42178642981071,-6.28414276900912,-4.97179278941712,8.72657330990705,-2.16550357143069,-0.761401296419081,-3.66683020318078,-2.29475047073174,3.97356989291939,-1.84952021055324,-2.63460311740209,-4.09518340667137,-5.12265869579142
,12,-4.15626913647338,-7.39496295702611,3.2852093501524,2.63717915315056,1.61377114057632,-3.31269952334696,1.13695978802662,-0.423875212075473,1.61393548181195,-3.8026112176708,-8.63411123572678,-5.32158560908601,-9.00937657854502,-1.81476143328018,-11.854248292776,-1.49939174839619,-1.40099292324703,-1.06307842350498,1.3768912333162,1.08042394390668,-0.880077934230485,1.68082017547385,-0.472166169017783,3.5306220459629,1.33744119489211,-0.78547484104638,-0.166687577869652,-1.34616707514351,-0.557060477999585,-3.70548410518086,-0.430792103169551,0.530382874700081,0.462178224284344,7.30678131875356,-3.35842683720966,0.642125725980804,-4.11076530366472,1.12222756826895,3.5493180932549,-2.85707005572613,-3.6295987393969,0.858012671314555,-3.70316333647997,-5.64354082654518,-2.59009694196175,0.747118914417115,0.276385082491288,-0.327599096720405,-3.64341060606239,-5.84582147733499,0.313630376090714,2.52835665523253,-5.65295504889809,-3.30257107651914,-1.40653829794564,-0.540725849348746,3.71175274118696,2.08452946945226,-2.74130299299304,0.128192296699126,-3.87160782958927,-5.61993064426861,-5.18761749692885,-1.41207825897754,-1.77724548003152,-0.481344494579389,-2.76512897626844,1.64099420742423,-3.40849646672405,-5.65601024314719,-6.98420500447719,-1.87698319123638,-5.79497959765013,-4.78203350763397,-3.1161096573228,-1.89269708520987,-5.51168308881415,-4.53765577950753,-4.98191922102933,1.17368741210976,-4.73530815243248,-6.89222346130282,-5.56037276148982,-7.04266231294787,-3.32184319014959,-2.11697087065204,11.151558366158,-5.01172374069847,-4.55967940636947,0.289962717919025,-4.02506868279306,-6.22756079426699,-0.635011897806635,-3.91177184882008,-10.8483572630266,-7.37482473213186
,13,-9.24375720728676,-7.48499646884875,-9.91115148667723,-5.80178169978717,-1.14498326219473,-8.05783612406412,-3.52228050470876,-5.96023756051636,-8.81990720815838,-4.21875639958625,-7.211167769658,-8.88208201909629,-6.97166784803403,-9.92596180027431,-11.6591684287241,-4.4415265730936,-6.63458683827048,-3.73793243573846,-3.35665200167705,0.627065499374567,-2.23748358927469,-2.73418002742619,3.0748167216052,-3.45272879186541,-5.52093825533393,-9.12911460891019,-4.95828513867855,-4.50649111808207,-6.27085894759239,-5.31316572334526,-2.19985556905385,-3.16584249813332,0.521577756571332,-1.48783348576171,-7.49375312826669,-1.17762465241867,-4.8262258297209,1.23783730919195,3.29529962124116,-1.0947779232215,-2.59204071474733,-1.58420907644268,-7.12579458015898,-8.18916708829966,-1.24893967055368,-2.93701693414323,-2.94592130712545,-0.247674886066761,-5.30347954123135,-1.60495076276038,-2.79896866325544,-5.46293013918739,-6.81311243199389,-2.1582794482174,-4.10960308246422,-2.19335092767051,-3.14175345468811,-1.71440022138313,-6.34894549618866,-3.60014577287893,-3.60227380361721,-3.09930823712784,0.334557746855353,1.9301890013403,-3.21110381779317,-3.17404885617361,-2.49548241825823,-7.14885473400909,-4.77854693490099,-3.04076350081959,-7.68712129378946,-13.6670469994474,-7.13835265830721,-1.95954206934493,-8.62481228177148,-10.6235219085906,-8.19343965663074,-11.9921405804034,-5.03707123631102,0.24259431110795,-7.22438715315548,-6.82856646724986,-6.07197853472644,-9.02495977169656,-3.26938054889661,-6.70686916555178,3.75506287813459,-8.14099509576363,-5.22590998600981,-5.70761257778986,-6.4210261385706,-8.32894998185884,-2.97552110654306,-6.77307076634543,-7.6619006709775,-2.65654244422876
,14,-4.15682040640968,-7.72724739096066,-5.52304254049523,-5.9295200839174,-3.01924215385316,-4.16469911559579,-6.3900437212119,-6.10575374356267,-10.3402021814509,-7.53399270076306,-5.11275990356489,-9.45315941614626,-3.61543524342596,-6.31129345640011,-14.0218238160287,-2.93711000025178,-7.97583574769988,-8.95833049237308,-1.67526581070888,-2.49058319688129,-3.34006491938408,1.77678779102371,-5.59192325712547,-6.01488518835549,-2.75536736124104,-3.76263465363763,-6.74872788584889,-6.09764971132518,-7.36945051527528,-5.07738922564567,-0.375049012550335,-0.931269576153227,-3.27692390887023,-0.750946585684687,-6.46058543221307,-11.847426218359,-5.03784649827185,-2.34709354956158,-0.869148899075753,-5.63413323588202,-0.748793270202441,-7.88625614272769,-11.7403474931048,-9.4024577830728,-8.15438141551112,-2.97641230740419,-5.52110941033925,-2.79121879214244,-6.34072360975733,-5.72961158495673,-7.23286758182167,-5.18423027347671,-8.86112535193661,-6.51387500537294,-5.20550479297663,-1.83060319465903,-2.12006599873394,-0.370609681564474,-2.52738095197947,-2.18523768009254,-3.76194194740947,-4.50274368629198,-7.71223478914681,-8.08527475994833,-4.95661458684344,-4.95541167858346,-6.39956853182048,-7.73486423616623,-7.94413397794642,-5.55711786035181,-9.68751237232073,-11.208620810035,-7.45121275567817,-6.30618475054689,-9.04368083094369,-9.44233897328832,-12.6705370148766,-14.2907254158722,-9.77688143076512,-7.52965005612168,-10.154977780735,-7.50933493849288,-12.7927260331548,-11.1727408732177,-7.521240384674,-6.25944816521815,-0.37707733129082,-6.88972599751514,-6.67326557820206,-7.84935215597034,-11.75282390128,-12.5405832019255,-11.6957840281875,-10.1283455064822,-9.07004286647816,-5.76409101368472
,15,-12.9431203712488,-13.5783777463944,-9.00267316865666,-11.7334790292812,-4.74668389060253,-3.34512067495143,-10.2275970525748,-4.12057209179966,-6.99737353997034,-11.0570694291682,-8.71448812331118,-8.68388109954594,-13.9487529808935,-8.33267927847191,-14.6479729445941,-10.9961954918281,-12.4944125744514,-6.97595727525686,-2.63262558783617,-7.09135709214161,-1.01180429906344,-2.57968878776501,-7.83243810356817,-4.74011199343204,-7.29372584627026,-4.26825210720563,-5.08080493159832,-7.0703214849259,-10.2121234146634,-8.99164737309457,-5.4074321879184,-4.64612796152687,-1.76475174393363,-6.64783701275837,-7.72528415761053,-6.90652683328381,-5.8266788482324,-6.5479637935282,4.49490492189352,-5.55932498750735,-8.03527541907351,-3.14867171393826,-14.2499477628694,-12.9003186186615,-8.50231562808267,-4.84031476831251,-5.83319694924694,-0.299865598973611,-6.9820191941144,-11.0487103686842,-9.51086366040681,-9.64800364119219,-10.1595388796736,-1.82813517257864,-4.49879589054763,-6.45809881703008,-3.08046688003787,-6.14669304180416,-4.53734939336755,-6.90459047284003,-13.2872195141954,-11.5414363906643,-10.0140128023863,1.00656427157173,-6.0816360351514,-6.98529778324018,-10.7217454054994,-12.3791189391795,-10.0563687214767,-9.767064214112,-8.55837962264968,-11.9021882104889,-9.58951464155325,-10.6237048150492,-10.8267964426072,-9.6651091288295,-11.7985741156367,-9.82095850607811,-8.22239152881184,-8.25602402293816,-8.34029789399301,-7.39901786709697,-10.9711900037678,-11.6502219465992,-4.03258912302954,-8.60841633207383,-2.11609856958921,-9.71010540204406,-7.14838459030716,-9.00443787925224,-7.96510101450212,-11.3899193127668,-8.14279925514393,-10.9842377369278,-11.9866279658322,-11.1168359330909
