,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6
,1,-41.31778846833,-5.32541753818714,10.4223916963292,-10.1588382515502,-105.681204079503,-289.128754585205,-343.301843787102,11.1462952790143,-368.756931869729,-432.651809530923,-14.6539936163181,1.45817474471914,25.5597017005675,22.5064805624861,-170.642242290785,19.7490261225776,-219.840451434683,14.3004122001748,-2.26906208466971,-4.76639753050313,5.97346844689946,-57.4353186347444,-5.04999154774941,-14.1137096253942,-275.995678562637,42.2594638380842,16.8241259810984,-125.159487292201,-16.034631931032,-8.04597064250174,-4.48789857905103,7.45250481828316,5.53997921211521,-208.027191372415,19.8715524292775,-25.3354642559243,-19.7739274413752,-158.304383908971,17.7760706015533,6.27322790328071,-16.7568745791286,-7.25030208504631,-3.39716320754997,-11.5149029641098,16.2321949017296,25.6479718752371,11.8587366823695,4.45343047279857,28.7609273324779,-121.339015488909,-105.643409314436,42.337850489238,12.9827126283253,32.0231645897675,-1.82099435240525,-7.54741547996127,6.48116284502521,-14.3070281690061,-72.2033003338893,4.44937342181947,-358.905002642383,-357.031946437876,-230.11478795022,37.7552620972638,20.287007909099,1.6626076076227,-0.964878823053368,8.66831001506489,-9.07057166572849,10.003779264578,28.3220394649215,29.3835377397509,29.0055678005219,25.134988691193,-57.8031022241803,-126.527267915732,7.93041619073119,20.60078421448
,2,-25.8693053026345,13.6984523006104,14.4125492695503,-4.31150186737705,-12.3131683117772,-5.86520682879654,15.2805330708352,25.6234959232052,26.7055433520673,17.2344706537206,21.0127486143228,44.2353773426303,35.6353197689441,19.3411317207738,25.1259229180205,19.7021342334519,12.5057487888389,18.0059304068591,-0.498003053329739,-2.68985411100493,6.15928578529747,-14.6806204512968,-8.6708505506158,1.63625343857166,32.4381051248538,40.9117082104085,27.9165010393981,7.46614494111145,4.1608628177255,3.72712859894818,9.84856756979934,10.3520812025681,11.3160790328566,15.8788155577486,18.7305172446086,13.5434276937985,30.9927861874412,25.8679290098753,26.4605072915883,5.20022682001218,11.0831692295069,10.312143312377,5.76440946644288,13.6912555919416,20.1791037932335,27.4769196212701,16.3370121233602,17.8437607921423,27.7412687029282,23.5037834602617,17.7252112683982,39.1568156761778,31.6205903963455,37.2331415854705,-1.04365353219237,5.17142086870899,13.450622149413,7.35853966082686,19.5412048771623,16.9574604351228,39.9421610103891,22.9359022513481,30.707715426578,42.7279776870628,28.6086075945705,33.8825430180941,15.4478579535107,17.5992548214845,10.1866860550035,13.5870844007131,23.3462085398551,25.5337105076678,26.3080945657739,23.7124045894197,24.3148062203154,20.1459299863745,8.37453374011056,15.4938971539232
,3,-20.9454283837167,16.4395592468927,12.2267603421269,-3.97349217401552,-8.56376560257104,2.63886175304197,13.2812311282923,22.9130494423962,18.3247906360566,14.4219681909199,23.7735738113633,28.6231378121447,27.7165903909627,28.8879956808951,21.0185689462278,20.1626388186814,10.225831705674,16.290628501094,3.267046876922,3.94543581180642,8.94711192913655,-5.87192799660716,2.78835803535003,0.786793469462282,28.2625463855002,33.9500968840575,26.6233304177858,10.4688784876598,4.50477661135392,10.8211593280093,11.6804671975169,8.89623753294381,11.8609515438939,12.6611517108786,18.6938136130193,15.3815914293536,26.3839856787154,19.823410737049,23.2127146831663,12.1742558951682,7.59447583896508,9.84252767267935,11.1108976399782,13.457500430367,24.4491954656305,22.3513756774573,13.1982304715548,11.5714544597731,26.9070586750649,19.2647783108996,21.0846408361949,30.2175619794871,27.2593378082993,31.8487760945382,6.72178195891502,10.3601487411142,13.4692333076864,6.84430638767208,9.58377369889968,16.3476226726634,32.2591988977365,23.1572246056885,31.3419814208728,30.8845143895787,30.9704338876272,26.7218445351364,16.7031440673964,20.4038430731644,10.427079465745,12.6724832538903,16.6524252473537,19.3657752537756,21.2391406495872,22.403751183143,20.6354473570063,12.2501281648974,10.9221972385685,14.0246670623246
,4,-8.56177245013714,20.6614733964043,20.4053949522122,9.42529397100589,3.3391954529734,0.64376819546942,21.7725796199638,31.5633087834176,23.3093809638258,38.3054428828527,28.7327592913161,32.2001692764043,25.6774633144587,22.1546684263067,21.5187501259525,21.0222797999395,19.3491587498629,22.5197787545512,10.3211150916131,11.1798110125146,7.55454199944506,1.09914896249302,2.27512352876238,5.46339323022585,26.3421769589349,32.1541113701714,28.0234217260986,14.2518701722311,4.87295020663714,11.8820124295389,14.3176201940614,11.6554224668289,14.7866352631791,16.0916702575714,14.7402069971786,17.0538583004363,18.8515241199875,17.7444720437907,21.8549586058834,11.3452733609702,14.5122246780575,11.3651468724393,10.9972476601579,15.034764882801,22.528328150529,24.916871692245,10.8501695949053,13.9647393120758,20.6897210307616,20.8779701051035,14.6406741829296,35.1734430566848,28.5689576070763,35.8645551172385,10.8266248530554,11.7939845387964,13.5242989426788,12.6669682693664,8.04630135357183,13.5287354274105,23.2554565181463,19.6492904959159,20.9262585582701,24.6371284142369,20.1528442356621,18.237150641291,15.4304876251672,19.4314312251117,9.10807305938761,7.60251387938206,15.9715303660159,10.8960223510167,12.4838353059267,15.588368337767,15.7676188321657,6.5934592580943,5.66859870566441,6.34221693223299
,5,5.527639492444,16.4706774260158,11.539224053925,0.636710052724084,-1.53356600427014,0.65780453602838,6.91122482221908,16.7969839529151,6.77404762724746,11.4895853630014,9.38833694079131,21.0129448745647,14.3767198735795,15.8582658327359,19.907060573345,14.0231905600294,8.02154497489028,13.6426860039637,3.94841468630057,3.28922059423621,2.70025530422572,0.0661030594237673,-0.0345530983977369,5.61559245488115,15.9026552968526,19.3153005542572,18.1521887250528,9.69805146737781,4.29626303432633,10.1763571462416,7.85875049611332,10.8134100009447,9.84610789152157,8.89018226155804,10.6710439407989,11.3431499399539,15.3166577066459,11.7761764328807,15.6709456476929,8.54718507065354,9.98372850754731,11.3255455090803,5.09019855748102,11.4462315086976,12.8448321153801,13.0883295950816,10.0610908986428,10.8165604237101,13.9529602993061,16.4645881174129,10.1568363284368,17.037685489905,15.7432834686297,23.6887228274436,9.30555693681345,8.34983843051668,11.27682290336,7.19985161161185,8.55769845403483,8.13807293021091,18.1483431305132,17.5505997258106,17.3209847889502,12.0026346967279,11.2763608575824,12.5526650146303,11.6965695046702,19.8290035804121,9.59944475950488,6.95184321684064,11.8497870036763,9.55877494004653,9.69566204447074,13.7192113626706,13.5012969701947,5.57338048887959,1.50040066636393,2.35732293116689
,6,15.3969205401481,11.7165121047692,10.2947047284979,4.00992987352129,3.84115574413045,2.37393815122505,12.0121612773564,14.4653038789456,10.5210899547037,9.98589043022366,12.7306683127217,10.4676487624502,9.95361698898614,11.4159985074057,15.1521741475008,15.6769682477534,8.02805073960644,11.258635768495,9.23352371581132,7.99514126450686,4.40465115462484,1.93187410993323,-3.57068676794006,3.08632964494791,19.3826895414986,13.6571918548834,15.6457450342414,6.79246606218749,2.17354213248382,8.36986196281941,9.0071264098442,8.82025764249556,8.1649481769573,9.72826317029831,11.0179469967588,8.50953343274705,11.4127909641875,13.6020917393116,13.5053482119729,8.32349488592808,9.36101430281906,9.96075192256012,5.92882089323484,9.01829742440805,12.3570163115592,14.4766780287355,7.69037198523529,5.97702516709796,8.56302540629622,16.9038703414699,10.5488209573723,12.1410181261954,13.9410180681707,12.9858891935,7.28583140297815,7.80233907885759,7.17126386411292,8.88045119149865,8.25183156802996,6.01154056329779,11.4581197271227,10.569033585155,12.820554857547,5.56620715803365,7.14782653284783,5.97639177300425,7.62991070325916,14.9543298167628,4.3605118405676,7.90906672064375,12.6239308516042,9.68896314271296,8.56913230338523,9.39156396900489,9.50590343762178,2.71630079227998,2.71045349071846,7.87443387814528
,7,16.6630983880341,13.4159775296002,8.08049565734473,3.71153768374279,0.369830790649758,-0.101151029210087,10.1465199025188,14.6348790886104,0.876738521630614,6.29042181757904,11.6993397741971,1.39055613970959,7.44279903834922,10.3908527157828,11.5162566983017,10.2545284498437,6.46411882709162,10.2650507209828,4.47896455913997,5.90139326751159,7.30666922672026,2.14116384050703,2.71182100977512,4.70201597701362,8.37758049322019,13.571530230286,16.0082158850637,7.42167294543833,4.11650327645384,9.33312470927558,9.2524750903267,10.8655854135268,5.6844667058831,4.91312002362247,5.53620483999748,7.48927671687761,5.90731227787182,9.74048598006539,9.33645991240155,2.19808647894024,8.85554165867052,9.00042598490745,6.43636894785413,11.080870724526,10.9107220403757,8.68216577394833,7.4411481099196,4.334568952062,10.8866415944394,12.9549554028199,7.33250629412214,7.92944167279074,7.55927805850752,10.3670888913539,9.63340564125247,7.76868565588393,8.41570384306942,7.62571025286161,12.2263811509711,2.43197011534903,7.25456923444472,9.47326331183194,7.89180113297243,-0.59642380823243,3.6820591300966,2.15692944325019,3.7557937495767,12.3740811353946,6.21824957082208,8.18303151682721,8.10707777267999,3.78546157491837,6.57948883942299,6.21938436162327,6.64625662420622,5.39305724212954,4.55323389185742,2.84029085787643
,8,19.7664397423605,11.3762906559205,10.2837229635306,5.23399171101937,1.71122226723492,2.17384984249202,4.55731112166086,3.65682120925612,2.12398160310113,1.03530823500114,2.29384305937037,-6.62402347793704,-3.95380300948455,5.01201326552291,10.6607043457479,8.98476174893767,8.20511501123656,7.37325525682354,5.72804678134798,5.72478091177891,4.83294358231979,8.6949482066766,2.82245197584962,-0.0765555832049358,6.35170058558197,8.9210072472697,9.77538428001299,6.84363634482088,6.68387237749084,8.3381688843765,5.60187361495446,3.68813028379282,10.4627528288211,6.34078568937821,3.25836993455778,3.83074630120882,4.74665232427105,5.77594549106743,9.66475629623801,-1.04164373195272,3.71070807290653,7.18290779018662,5.88340375099597,10.4692521262996,8.8057972450224,6.47453169380606,5.11714758982453,4.55791576830052,6.89241192718964,9.02445699180589,2.90973326932726,1.36080211164972,0.858698925871977,1.96416669955033,7.16494463610161,5.26214261014957,2.9605870687983,7.10012763720533,9.05083036493852,2.9050766904038,-0.815191660986784,3.38554327276506,1.38891414932914,-2.96466818114914,-3.87987097648966,-2.57743067428328,4.07687255019391,6.34410564255995,2.22835472024599,3.72724997242585,5.01385783910791,7.36029005257751,3.44351210250261,4.06210591995205,5.3165351484331,-1.29451527710808,1.37524195450715,4.14889639385365
,9,22.5381624157835,3.36311783634756,4.88017515771116,5.23744964954585,6.89818124724388,2.01000441061751,3.43696272344459,0.147904144033419,-3.772769889134,-5.89712460971623,-4.06305399340727,-6.31116740849757,-7.51332616150557,1.41507061716948,2.53396304203943,2.43557956435143,1.95337193996693,2.5068330020049,5.84874527883221,3.55263665491202,2.61003005481962,4.89413420573783,3.03972954623441,4.17506921403128,1.12075814080708,5.0089134451564,3.09065021982951,7.34172969177325,3.96867659421696,6.62871345305575,1.4348623874821,4.9502396272519,1.98904778182259,-3.44559537641089,-0.244788535854241,-0.261887736225617,1.54769826140455,3.23801801398713,3.82196637292236,4.14162564750404,3.88772417346172,1.26539854581551,0.779493496797841,4.41768576058803,2.89077543178882,8.38652784049918,3.5666337536677,5.8800080460378,1.50426048095051,6.4159796290478,7.09151152597588,-5.73969098706402,-3.53123000841424,-5.96942629570731,2.60072312457032,4.60916613553491,5.14445239297311,7.45427325553737,4.17520359892842,-1.49263592850457,0.74612532806168,-1.14541024434857,-0.646625754445267,-7.785220029843,-11.6644476170695,-7.85765475623157,-1.77407440678053,6.20823042920256,3.05735339986859,2.14604980364311,0.786126656430497,3.38398741146648,1.88530180452199,-0.50208345766805,0.877095265344906,-1.40824453919504,-1.23840875474434,2.27300238777207
,10,25.089260521122,3.52154117585997,4.28330289267251,1.73721205717356,5.41705515373633,0.984155131383886,0.637170262321888,-5.70036823804094,-2.72996975447768,-4.8255367645379,-7.15085648570766,-10.8298636240552,-7.75549818771378,-1.93753680474038,0.648661689468099,0.271486266948159,-0.674964075200478,1.25050365112202,5.26679986173076,4.17038548530491,5.45280846378046,3.63941714428984,2.87485158360414,5.31213954789928,-3.0026166005573,-1.98305472191259,-2.43581858523885,4.45054781266663,1.23893001455144,3.27885084114678,2.53406932815142,3.94087892485095,-0.120077466574912,-4.01910933738418,-2.74778502935078,-2.32125657555662,-4.48447750558898,1.32989260418253,-0.212647319614916,0.871309414772441,5.30204106691781,2.02409554003953,4.6086694960959,2.48930958299206,7.14198657769703,5.19136923911083,1.87575496155569,2.29005397295623,-0.826314789248499,3.07976548342958,4.39194274889906,-10.6220331277818,-5.99125565674512,-12.697351746534,7.7660612016407,2.47617451560745,6.6431124860128,6.51809022645284,4.99864289235757,1.42490622571859,-6.69459844496396,-7.86292217850314,-5.7367159354535,-10.267399307244,-11.1018670634949,-7.18581899923538,-1.50700875868188,4.5845535892322,5.82775436417342,3.99113220380241,1.80889188637047,0.558234517308847,-1.56562232205761,5.33783024996956,0.533853107029245,-0.124415273799968,4.4681818113404,4.65575395563883
