,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6
,1,-1.03876531956485,-96.8578088702548,-3.85661723159956,-35.0885175177218,-90.6212900684227,-88.0930519249091,-139.369129835229,-173.455396211711,-102.918296219303,-8.06069778962956,-67.1407892633833,0.975016033921747,-119.579060892272,-8.77140546615146,-37.1301758452855,-8.51215303920935,-46.2937802588194,-207.974572330012,-117.4151846754,-25.1606977115298,-92.8927625007013,-88.8501269041649,-99.8620724862649,-55.8141587667601,-119.302575487658,-29.688357297523,-59.3649325664687,-22.9698104260165,-75.9501069128878,-117.050174302521,-19.3418493266859,-116.183005072876,-121.242252264363,-27.4127587157936,-27.3144242082981,-53.7337822828231,19.084012318122,-5.03665671814269,-84.8310254337302,-140.359021172192,-106.470310232924,-24.2175059806523,-17.8204620666738,-132.828412455377,-107.484518461955,-14.7316869883789,-1.7363125005636,-10.3325588439488,-182.877136364917,-233.329857961643,-88.4302281824102,-6.6783931558748,-35.4816455922346,-141.813562494077,-67.9671331471736,-3.28062788673242,-108.955583413785,1.28728331103594,5.54505219993098,-63.3286875688959,-401.297051261278,-33.9192783799226,-2.77549657526151,-64.0519494590444,-61.3407027820303,-98.2702539395423,-86.0319782892484,-21.6157930815571,-5.96683457298786,-19.4920447059844,-67.4522781127116,22.1060835860726,-248.644867785193,-70.7229064736143,2.07530026124414,-92.3306605627554,-117.991645040154,-32.2316524418939
,2,15.7871479417636,6.58885157014402,8.24131527439249,-11.9506184794272,-43.7480673269911,-12.5452959864388,-1.1790329305868,-0.454881661739819,-70.9264611523936,1.0774658640712,-53.1683225001366,10.2770558128664,9.82370054139119,11.4117852676973,10.1999826968954,9.96913579312013,-16.0269310251424,-2.51909613158023,-13.3818656433996,2.95064376621667,-18.5508056716494,-9.15602991107244,-5.8169144559356,-7.97396919829225,-103.855109506895,3.74812434582191,9.73610710617868,2.35117611946953,17.4683002385218,-3.24342451413759,2.24935559483765,-1.1115277186509,4.57767463721211,3.18574483554903,17.7382640590922,-43.0594824178543,26.5291252590901,18.2487406831779,16.4174885632874,-3.35248126710485,7.02188804043135,5.3333644962413,6.72826180820266,8.48588141418213,-76.7704766102884,6.89878930110399,13.8833055612622,9.90292929478892,11.0244578302381,20.9840609937878,3.63155047471037,14.8521387183009,13.9033855226962,8.02359366933706,10.7461769700772,11.1432091568045,17.2743697859132,15.8496262012759,16.2986080320252,20.4193949679666,85.8423475616351,13.8921321077587,10.2462464707005,15.2887327515309,12.1635948350495,17.8409385173336,17.5351605026403,24.4381028882112,13.7833614980186,6.33683296041272,22.8196860198777,18.937872575294,29.7484919624021,17.3505264518767,14.0535817593932,-84.5326323668387,13.4470033585276,13.4201846615811
,3,19.7804749431793,12.0805588039398,8.30882168918561,-6.25427147533492,-15.316036105336,4.25118248595436,2.85120311906394,6.95766378281314,7.0534370587493,4.32224450120339,-59.7875215002982,8.09764976550014,8.31676663915459,9.07711549447276,9.35075909354327,12.8492647560588,-8.96177829362659,6.22123761736657,-3.95765550529632,4.64728199777892,0.818342144348208,-5.97860195787462,-11.5218265517151,-4.61338933246407,10.3678819464831,11.1794086527329,9.56875334526649,4.3111890830105,15.3793844921929,1.38356259044576,7.04992721542294,5.39385414335902,8.01480797136765,10.3658090159383,11.0243411869701,-44.2434423773948,21.194907327801,15.909359598204,11.6210838254206,4.64557888192121,14.4946417692245,3.63921843896333,10.1988498769992,9.60893537023367,7.67101838425469,6.72569142645989,7.60171372579816,7.24986904223761,12.3771994665672,19.4280381709768,7.93689761035239,15.2551130687325,9.53181590403256,12.1776557934618,11.5953112190759,11.0138736762019,20.5444819123527,12.7474921253129,12.5259107740867,10.3904875966518,23.8328879121509,13.1518856968996,14.3101356826974,9.11542412328981,11.5603818739319,15.1277470449722,12.928913474977,16.3828021786226,10.5910148196917,12.1953312698297,18.8845320890669,13.5850956761769,19.0148923422212,15.1982892058722,13.9707474660731,9.37474296596884,8.97802590460378,4.93229808095703
,4,8.0849648335643,6.4163569332095,7.47288928584931,-1.67847888764391,-6.7860279996803,4.08061926059008,5.94497653164399,5.79669565220593,2.06101997593396,7.53649830836366,-59.5173935198586,6.93462379816037,10.8546951789062,8.28646859987657,8.01504839504423,7.62377715138064,-6.06152102919805,5.01571905498531,-1.16955881059494,9.20136029832429,6.46254340920268,-2.77781154718105,-1.97791223307877,-3.61795058266125,10.4070424030247,14.4848982719864,8.87731123854337,4.11020103638111,14.1803168033848,2.59965100314366,6.13299727537833,4.2915983308485,6.38134885136833,15.3047171694129,11.2606110270854,20.7653302780432,13.8212732237703,10.7101744933752,14.8832119173953,8.50978220605703,11.1839841340875,10.5049818380949,6.92426705061007,10.4329155354017,9.03142524160603,9.82981800180642,9.9728422294902,3.9065835108363,10.2989171081763,11.5607764418774,4.18248192029478,10.8997138701243,11.0402684370883,10.8591509093631,11.3446778168104,6.37376199988694,13.4212453231712,10.5986441143159,12.8499041673813,15.1361295354432,11.0328409460913,10.2416990684205,5.91868287743455,8.24121935492167,5.89525995839358,8.27151186222818,12.0276005142191,12.757247355059,12.8397326027243,9.49027006644928,10.2653902964157,13.3506859189379,15.6249719057337,9.8337234373821,9.42872344357784,-0.237122748611455,4.04336462542142,4.26923779325716
,5,-0.215684637550567,8.55356661802625,9.83263307876678,-0.858621228856464,0.0444201685859298,5.04716140829578,8.67926586050908,10.0882402785037,5.53287975237981,5.15778621134541,62.9738707020215,7.23123770548136,9.00908401134711,8.39209218228007,9.04547039865975,4.3324719451748,-3.54411188803897,11.7538981814532,4.46725301074457,10.0419387263219,4.94855559077769,1.29804239405394,-4.21775615882279,-3.62501479659704,7.59096258054433,8.45923698266415,6.85600269683437,2.96656196157437,12.7505156733514,4.61122497317501,5.49392121207165,9.67181666380566,7.02965492636577,7.42685452351998,11.8263096974943,21.9027794970953,8.12644118304024,6.722806417838,7.74892182035683,6.65884298900164,9.63056374483358,6.45762475819902,7.7882219358039,10.7156676264917,7.5557471817674,7.613493395766,8.34418605281553,7.17934846706339,6.62005113047189,6.55655852562404,4.79561849754782,4.41947847464508,9.3519942212406,8.84019509235532,12.0331264907036,8.23941651305586,11.0067963768524,12.3634877263839,10.2639857220652,11.2470112474989,1.92140855201023,3.32148771396896,4.80601491512971,7.43694327690446,6.63622821363424,1.69818132229921,9.4260955889049,10.1227751832703,13.671316284368,12.0562860021164,7.41600949125359,9.54164698583554,10.2561708096418,6.87014351494736,6.80095549944963,3.18547308622419,5.4348998714745,2.48279111898864
,6,6.59915487766284,4.89568539419997,5.59929548037462,-0.229170732602142,1.2536847465135,5.06510887538752,8.65357918056543,3.27604866835554,8.43538416451611,4.08836171269468,57.7398047674105,3.13035083577734,5.1470803180714,4.03967740735561,6.164268405234,6.57538505527054,2.5237024091175,8.23106054106847,5.10794065031223,5.38498097289448,5.06476941523943,5.69746782492757,0.289171253939458,-1.21843370030911,7.54268515755939,4.05906518916845,6.42394702543606,4.70175033701616,10.4353036659431,3.7137676891316,5.83013571209631,5.72632739803612,8.18524662546815,8.21990049888655,7.39658682326126,16.7404210847535,4.01314986172383,3.93988650265146,5.45908622720071,7.25295882297451,9.29674886954263,5.19561623725167,7.70839543339889,8.4637863825601,9.15838107807849,6.86609073202953,7.53961665968791,5.93472813824292,8.77877250367055,1.84054500317052,6.75742478027269,6.39171361156605,5.70839716554019,9.65058632094497,11.4656265062772,8.59070636569186,6.79736985719819,5.76908640835018,6.38441724654786,7.27011448504709,-0.946436091404848,4.39412220002941,1.74242706816403,-0.15678166393991,2.46554886288959,1.7974175217696,6.50054053089843,4.89813292434337,5.20203972298623,9.96983161698563,3.31627658590969,8.25339627217227,6.53850037361963,3.05392125164281,6.83738606809357,4.48810087606807,0.263754143754795,4.02165735466178
,7,2.27905881584184,2.93318956626445,2.3292126931492,2.57574657976647,0.128608646857174,3.08310843558911,5.81185556475339,4.70411534372852,4.64860774226418,0.474881812095191,45.4201771883972,-4.65200287073912,1.98800475479129,1.53213481314924,3.8557917773478,4.54410480380557,0.0903088792028939,5.27777329998662,4.37201155423463,8.91712887915128,4.96231238901237,3.7504080493236,1.76496565114257,-0.325726227075847,-0.332556464712525,0.998129156453615,4.31632895744224,3.15495085721977,8.34684899040712,5.66137838332816,6.79203973581843,2.62317306887235,4.17406056419577,5.55590723225851,4.20981814208471,10.7780304198254,0.819849407653692,1.57096299790828,0.732663556872467,2.38534393846112,4.95531182973627,1.25191968591389,0.610335371344263,7.83191868230006,7.44882610542436,2.53886434916785,4.64978542332301,0.796285147690014,1.47858781492414,0.611312930615895,3.92337209010884,-0.233745846765487,0.348948722142268,0.164332248271421,4.04604639718264,8.8788588292291,3.35831328519453,3.7547972141283,0.144606695187122,1.78963148307867,-4.28567180610344,-0.682203940807085,2.79727427627176,-0.608125764104443,0.793547922356083,-3.06472734997533,3.73383332302001,1.73095394680468,1.30348030932373,3.63242611637315,0.512783734872755,3.28314023519306,5.20070365165702,-2.20805891526334,-0.114868271161868,-0.475121577309437,0.876946676583884,1.17009804388226
,8,-3.27268156356695,2.30150103232245,1.55785451919701,4.23724419397286,4.88850868282134,0.105065686943817,0.0104955964861801,1.40566395039241,1.71281494885352,1.28503627558257,32.4663032002045,-0.98749728926532,-2.79464425533024,0.839351808651827,-0.692457096269209,1.82286314452222,6.54108692895716,3.63062348547919,6.23886157266224,8.7305364595768,8.300108448439,7.33967854144885,3.13948466984129,1.36112015945582,-0.13986567905522,-1.84483603974513,0.193050333829888,4.24592899573872,5.2930312712715,5.63417533591655,3.57784989947231,2.25923821946253,2.06247191834109,-0.822908789486974,-2.69596920739696,6.06612546740462,-5.02542550116459,-0.90711399963493,-2.56229157159078,0.911448522314913,2.01497458868289,1.08225216387928,5.28972473408794,1.91432805322802,3.20897244373009,-1.31501791908477,0.647697019337102,-2.61897817996987,-2.10871310897437,-2.41581513865049,-0.402723975564641,-2.47621483820603,-4.24542923442095,-4.97981094536954,3.95178866143806,7.75916910186243,0.703009332761212,-0.143589425449136,-0.352907659128959,-1.00465556379413,-6.07238453147193,-3.63149984056508,0.300950892699348,-6.2935519319044,-4.16520786952242,-7.68600020379381,0.555619446242872,-2.19413401672455,0.216857076144152,-3.7539346163021,-6.75597318601058,1.61637301304472,1.23376498034895,0.139007013041919,-0.43845054742178,-1.4162798898933,-1.17780006955354,-0.917051565455949
,9,-2.90310750071603,-2.13284772826455,-2.20809584743029,5.99199631369902,3.99891853654844,-2.21846327008052,1.16247273783301,-1.27300210131489,-3.36738099483955,-4.04173349654502,20.2031095114253,-2.9379756851572,-2.05478420385452,-2.57546118916434,2.87278884108446,1.7961893285019,4.01860834330728,4.27629458890806,6.36962558290361,4.5041074669698,2.7812118427687,6.1314517266901,5.91208844635776,6.09491960165815,-3.38962747050937,-2.34824114000457,0.54251803956322,-1.32907218644141,0.322924796220832,2.63308743431571,-0.35096158842407,2.08812469008444,-1.2407143912028,-2.28700803077891,-1.78178624899692,4.94778196146535,-6.37410742501515,-2.49481988318257,-3.74406164555603,-1.23504713261264,-0.299445203793766,-3.14005621961223,2.13582642229812,0.580010751974442,0.993518364169176,3.55643643302028,-1.01454738799657,4.66331462009566,-0.384349492849651,-1.32014121898374,5.28719700272541,-7.79324067102243,-6.46343944974342,-5.35541484320038,-2.77877753490429,3.45876745065789,-1.07477962795792,-2.9488357894661,-4.12201562768041,-3.06295733618435,-6.92358832972377,-6.60333491672827,-4.38597894230497,-7.79533800687568,-8.76506235086708,-8.13409776113804,0.042497216994434,-1.99402277424178,-2.53710884787733,-5.75412231101473,-5.23212895481674,-1.18261511756373,-1.75628288401958,-2.23506906574221,-1.47733409932289,2.60065663392197,-1.74058501653872,-0.548245174001295
,10,-4.6431193053113,-0.315923401177315,-0.454918080085008,5.94127409020211,5.52470006142721,1.53212396705339,-5.4852929984836,-2.8344082642343,-4.62034677928568,-2.00622039341943,11.3480859958827,-5.95578121285553,-3.08796621523834,-2.99931972107333,-3.31456115719811,-2.79912848178355,7.28046905662632,-3.71543691864917,9.44821469433282,3.31959957594154,7.32983633811409,9.0635566209462,6.78411115957761,2.14509755169956,-6.30362220378856,-6.36230593843493,-3.05290864685139,2.18418054936501,0.449473759042121,2.51261225270355,-1.9992908673903,3.10267559711428,-1.83000280332908,-8.46434764865035,-4.15707497996027,0.969661721438115,-12.5285826467625,-6.82935253042706,-1.41818418728599,-1.56446601998232,-0.407084825729726,-0.470103090961857,-0.580550657207823,-4.77968996390928,-1.04343975492293,-0.757397904655591,-5.45730983719841,6.95400375498866,-0.943428571712502,-4.80545466162721,-1.51703971732059,-9.10227673146346,-6.57136115442154,-9.15085579556853,-0.820507106680452,-1.5509604711151,-6.43808585734678,-7.82775231998858,-2.25751337708107,-7.51477184790701,-6.93090880100954,-4.68740744808565,-7.63347573241435,-7.16746680251163,-9.62463335916618,-10.204542899598,-5.85043917571602,-9.79474036598776,-0.0662257005833453,-5.43770353578566,-10.739294494017,-12.0820271618063,-1.30794237271266,-5.6268246761706,-4.60440339687921,-2.3728403398145,-0.936570054371714,-1.47430635237242
