,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12
,1,-64.6114904455776,15.5271170447813,-55.0068996272876,-18.0168044466864,-66.2125486022569,-111.267557010181,-74.3338887265913,-19.0777897553908,-30.4751456181093,-54.4564080773616,-26.0610720623704,-85.3536774030504,-7.22635752431506,-22.0956701973432,-6.09681770758334,-7.58063523197325,0.00108839380118297,-14.0340048819826,-48.9620310702903,-50.2456349366603,-31.5851016840834,-8.68021238242773,-35.4457558995014,-36.8506298417087,2.31497215668787,7.91267098798835,3.18421403431512,-32.8973980685778,-31.2152523314007,-36.0894962430648,-28.9591028549685,-21.1800720889842,-53.3949916687243,-20.6480669317143,-37.8377900200812,-16.9043694345505,-31.9072146589269,-22.8277256547999,-39.7731085611549,0.11355051542796,-43.0068413677973,-45.9874963497596,-31.649199769362,-40.8902754864002,-46.4905454470477,-70.0774292583478,-58.519127732653,-23.205365851064
,2,-1.61290837601973,31.8030698036346,-42.517584257429,10.3044378441191,13.9160174535928,1.9725920720939,15.1827709066283,5.69834311290833,13.7626112756298,-40.5824012120879,14.6397181679217,4.78305403072636,30.2900075573975,33.3013282560551,7.24235103223009,3.15264162049107,19.4543823480799,12.5927089254592,7.81568482395141,-15.8032636597227,7.76555793978605,4.71106127382382,12.8537831970843,-15.2726864050774,17.0110288419746,24.4803678681128,21.8056516414972,-12.949373457448,15.6773614448821,-17.6833300083235,20.8169802461198,26.3194236237005,1.60284233660968,10.3374786078166,15.4473394836641,-4.66796670028998,15.7090778629308,-4.93254718409389,2.65797795396338,22.5480643963988,7.73498638525143,20.7132813188755,-16.1444778897876,-11.5933208629763,3.40268444684625,-52.1791761262739,-7.85835378316642,0.461925378283468
,3,24.7684671057959,28.8114985803577,22.4936285652348,13.5901378282861,15.3709117952349,10.1991306477748,16.6140406695213,13.1785033992619,16.5224243087332,15.2450498562966,19.4338450988462,13.588665063085,27.9691240822985,25.6766559608022,11.1309544186888,17.0941401909859,15.7620486330143,23.2390565121614,14.7149388376019,15.1178997244997,10.8028811837021,11.5707977823631,6.70099281926241,13.8367070710915,14.8871339492225,25.1744444693777,21.5542545816243,10.5888702674019,15.4667569761141,22.0433750386101,26.0528394530893,30.9588123251633,11.4407010374962,15.2094891453653,16.317155076058,-0.499550393723894,17.1527730828243,18.3399109847187,16.2013083444199,25.0723300589502,14.540405192055,21.5416592287393,15.7502262303287,15.7979893246729,16.4947611940224,-14.1321473667381,-2.10866280981281,3.37646393345722
,4,29.9017050449493,27.7567430070012,26.2741596851029,17.444145637317,14.4239255931388,16.7745712457836,17.9435954226328,17.3120853164473,22.6763547762766,24.4168713502154,23.9819024490002,20.8996609824162,27.0974587215537,25.8618071202263,19.2692586436715,19.7346358047985,22.3267994036387,19.3259105266416,14.1667280818456,14.0538326031483,17.6414453657158,14.6492707354128,20.6352116798962,10.654519769324,8.37514782563994,21.456751655026,20.954812878429,24.5365443229348,21.3731898103706,22.7798132706812,27.5089977171565,28.360731139227,17.7097690710216,19.6670204325465,23.895443063092,27.0403126989804,17.7976578788566,16.0252400171121,12.2146893400727,24.0245928859822,17.0383093811879,27.4735712657639,17.4347259611741,18.9569683954733,15.9885798569303,-0.0019985413782706,3.04152683270968,10.1847421416765
,5,16.9381008815981,14.388463374783,14.2058255362545,8.90598138354744,12.1126662334136,11.3639637242959,10.7450012231811,8.4609518243924,12.4823240473124,7.83201298801623,8.62074652071533,10.1959792869698,15.1107606419396,16.5226338799844,5.4212379177502,13.8109691910622,12.9898369694893,15.00844106349,7.00899431250036,14.081961996666,7.35883321081383,2.36685739711447,10.3356374756836,6.95339217985656,20.6876114267343,13.5335046499713,10.444971117231,15.733452204161,16.6334112837976,12.1591276676327,15.78141958782,19.6012826927526,4.52680317270733,8.26007292997747,11.6419722703104,11.460200014671,7.82746537656203,11.8354952669442,6.12943435926582,16.1856636745451,10.56235711313,15.5320468882956,13.1926172106087,11.9725784176053,7.64954854931693,-7.96258630710599,-5.92333507626336,-1.2849322728548
,6,10.375421576724,12.0345940686057,12.2583108703548,9.44881886132134,9.13089258297896,14.3256882983842,12.2472727186323,4.40737369163253,11.199997244029,6.5038810024771,12.7492626662438,10.2143486710461,15.2790148969502,8.8767123617472,6.60788908414543,10.2888789494932,10.0268980057026,11.4647899861329,10.7338563029398,8.05053301454063,8.36338852766994,6.55047340851479,10.2869916565396,5.42986661941904,13.7183178649266,6.15003688986963,7.20360210089984,11.8465917991998,9.89587078752356,5.71861903833724,14.5697520453314,14.8491272285637,7.15524132061819,8.52476111156648,1.26675287250237,17.0000140382404,3.50544566674398,5.78981218764966,6.00892288303339,8.88415152771904,6.06959895045475,13.7503452033507,10.1977966896675,12.0832155484413,12.8751290079899,-0.809899658338509,2.10625965927284,-4.43781731306808
,7,-3.46806941231171,1.74179619482766,-1.95206846094152,3.39463645597425,-2.90732901328556,-1.38923644030911,-3.17752188906707,0.209292107080728,1.01888653908736,-0.85400526747253,0.384618647975458,-0.267194834122165,1.87267021887919,5.96414912347609,2.38164297649519,3.74629727635192,3.09571021643569,3.38759090375152,3.70735577582036,-1.25341087911511,2.94297286214169,4.05872600675821,0.236576419512403,3.35641763887634,6.80109176438418,-4.22945886485923,3.58100449335689,-2.34455265707766,1.39704132377028,0.632760106756905,7.60098212677167,2.84162129480228,2.31961288197181,-1.79081846501867,-2.1016798057708,6.71665235793762,1.34127642879776,-1.41185776386101,-2.16755598231111,7.33998538991364,-4.31122110176875,6.27853118442181,-0.852145225940149,-3.22099725937005,3.06474520209395,-3.73762253123004,-3.92756669043047,-3.47521564244244
,8,-1.55743580767466,-1.43264892738625,-1.68453004801177,2.97453005907664,3.53033179162867,1.23861215548914,6.08782820896613,2.97307369256578,4.01626020302137,0.0354629141829719,0.199449354337048,4.22828407840325,-2.91838368502795,-0.989418371985266,-1.49598791539165,4.9919984713847,5.10896084288106,-1.50192917286222,1.72300465121862,-1.54494583410269,-1.40550102147154,3.32293342476896,0.933331630499197,0.55434362894357,2.758478626939,-2.73348669213556,-2.25395710525027,3.18746412157816,2.75214961036545,2.33799150718642,3.51916400280061,-0.0618007055936687,2.70956098806982,5.67259455255953,-0.52022253342875,-3.00665590198241,-1.23569478005356,-2.25651860922881,-3.19903113947703,1.12499469375416,2.4693590885754,6.98892226013504,-0.985162380857219,-3.52217525639026,-3.64772711676324,4.63377975382173,5.62357776104363,5.64430957460218
,9,-1.28892967863248,-2.94884158782861,4.6074011883029,-1.80777957203645,0.295903815174825,3.16011401233573,6.83853436303889,3.56960265014914,1.37631970886468,5.98729303742311,-0.0252290460803124,5.5318900213706,-2.31973861729375,-0.108695899146369,-0.891270795548735,-2.38316174148895,1.19859704879855,-1.56434557050397,-8.0254234482245,-1.45352854648809,5.11660060282611,7.21453138953621,2.84017392492524,1.43265030886005,3.96216811334034,-0.0252323234608411,1.0753348319422,-3.60546679410436,-2.18533228208798,-7.92765009134109,-0.651238478509185,-0.898681601488533,2.996068319605,0.770452374686101,0.707686918009131,7.15688650425727,-6.25547749332964,-1.11365208645475,2.73667908510151,-1.39617165187792,-1.57870404336882,-2.20733794222906,-6.63579621559165,-2.07174277657941,-2.6575101196031,6.35591806150751,4.84383940999942,-2.40105038896536
,10,-7.14457707736528,-7.82956688338072,2.11647064923,-7.56232657123383,-5.60649179704433,-1.72695983135145,-2.5967837055141,0.196374324816134,-2.93278756156997,-2.7688046593139,-0.853213449674513,-0.353006615295726,-7.47642777115061,-7.7961734670248,-5.65992378715646,-1.75306673018986,-3.3840054792463,-2.45457906531374,-1.30779874480322,2.84319195657645,6.77713256384004,0.330404986144003,-0.339029647333518,-4.73138089861141,-7.51923766132131,-7.04419535328088,-5.49462350298018,-6.49664622270484,-9.25364863425784,-13.2267128376097,-13.1163062629294,-14.6176278154862,-4.64302537025378,-8.39159303606539,-3.51905670374708,-6.24540169364627,-1.87807521758668,-2.52184048901017,1.96962696602759,-2.22025430612757,-1.1184499324545,-7.30523266146156,-4.91467236060362,-4.03907994828751,-5.34823036913804,9.69434510940573,4.35377318860174,4.11839677560602
