,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,1,14.0343611150433,-124.415320624714,6.91854798005443,14.8260875832812,4.75584865035626,-177.238492374203,-7.9304580341086,-1.39295419013251,2.73161249138911,-3.03922112358532,2.58961440814483,-77.9030722064363,-22.4655886433038,-55.1631652753777,-7.88298664716831,-35.9002519152632,-33.0975482120903,-27.7938386984738,-20.5723102913112,-52.5626007929254,-40.6771941030524,-49.0707028301081,-83.3475526192015,-33.2875943997769,21.1058837780261,-43.1832842935846,-99.8695020979153,-75.6143961994135,-32.5358582062013,-93.6427110286272,-67.187092149903,-19.6817063106691,-15.7475578639696,-15.4334797917413,-45.8771206175816,-66.0954163268598,17.3668476383532,-41.8511286130456,-12.7452150103377,-13.2074608518906,-1.85924739175107,-63.685680881129,-1.51501044642782,-17.3865936493376,-38.9690203695855,-77.0610408835896,-21.3233876548093,-25.9495559784505,10.9163643656375,-61.4695577456064,-10.0562486753456,-36.5231734578788,-63.8948168831353,-96.5497340640181,-7.25596382012372,-78.514250023783,-76.5537598009787,-1.83674327899325,-64.7955131511053,-49.2953116574918,-6.63675520314837,-77.4245806725294,-3.01287801232547,-44.0736412399351,-43.2558570015976,-13.4649186031666,-10.1337464169796,-205.985388599348,-14.2762697609387,-45.9303055177056,-13.1484386577413,-9.58878280180534,8.53406486689073,4.10384813992732,-50.164178845901,-1.1099130971329,-129.502108270481,-9.38684472330397,-8.78559713467712,-53.3852364327622,-52.8897091548929,13.7358513496238,-134.414407349173,-125.135147867994,-11.5406121696446,-143.021343766342,-103.487070775343,-75.8791997476487,1.48320860284048,6.65908896612018,-101.348485666502,-10.6656375221796,-12.4334066117462,-15.3981157115809,-130.959998621635,-149.462465119323
,2,24.2446509747115,15.0573441649344,14.4566122423703,23.4066629945087,10.1683243446168,7.71279266629699,12.5302089375823,6.941763110186,14.8254249399497,7.16809616598903,12.2162606671691,4.44740721003609,-1.61447084083602,14.8645380765533,1.54618623863917,5.38037191075864,10.0814017065777,1.44052535602441,2.47152952899842,3.90074559209097,-23.0195837813981,-5.51611681428676,-70.7890853962049,-5.52245125756099,35.171076151385,21.8598573680679,18.6296829155335,6.01424399880443,-18.1395276959588,2.81651039743383,-0.751247592801519,5.69628820954949,0.0235623790199497,5.51534562922052,8.91627846091569,-7.94066943550297,13.0893959027835,4.24868754075624,4.12162102448838,6.01569680915736,3.75718515127255,-49.0206837807564,8.59600316291198,3.98932033664141,-4.60109770808413,3.09422665227976,-3.80795868435416,-0.0230083236401697,14.8357381277583,13.2562561412146,9.875960597622,12.1572328614388,-54.3440216032245,-14.389528007418,4.52242479251527,3.3098693855336,-22.8630208624868,3.21309086322572,-46.0703552967161,-33.3145787006447,8.94672978819608,15.1823876162589,14.0057458349261,1.80690879869053,2.90518567450545,-3.00629374771506,4.06088927602468,-3.45450976865459,-0.467293159233122,0.377546475382132,5.10707348549568,7.35413590232292,19.1617733362518,14.4117436015295,7.49074145099939,7.32704867956591,5.19317285276293,3.4407565654401,1.07476132838246,0.378656314472209,-39.2766122367843,12.9004194556032,13.7206330923627,9.66799506528969,4.60829503912328,16.3534552068759,10.4527022432917,-36.6102610131061,7.75153751006519,4.4782829707342,-84.2583675173073,-1.73470905181603,5.3103176827567,-2.37480324039143,-2.120599089596,-0.705821435017242
,3,25.9370789269956,13.1977350884417,15.0776860802798,20.1040637373208,13.7411278295695,10.1665025406855,11.7216643734105,15.7078228570845,17.533655385113,17.255043533572,16.8330062972282,17.0985869047654,17.5823880900448,19.0575553363042,7.66226081491322,9.84490799136665,16.6151209800378,4.92565736235201,6.15361356107405,5.24014408593621,-14.9450161703139,-0.197069114109581,7.87984298491665,-5.47569170778797,25.4993813407173,21.6845140078967,22.6890000227077,6.03372676525032,15.7732762193086,10.9388441618598,9.16672183020728,7.25593180462738,9.35344215325176,14.0536283643032,14.8679795653561,0.0975861250749404,11.7017709059373,10.2868146840024,10.9472430879769,8.08795695273466,6.86164826325694,2.82591300427794,13.1990796300647,4.17895382593042,4.63649692605304,9.830968396765,5.07149268216654,3.16577378286956,19.7376221852978,15.6258426086301,16.609954401782,26.1624675023809,9.93427209579522,-1.39238889260923,14.4071683273282,16.4859408137045,-13.5709394136852,9.78699152627905,5.94512663276873,11.3172000365553,16.6825842386193,20.3455771536592,9.08887321994371,5.7865329893807,6.10164107667015,5.17893886372303,7.03040351839809,10.838501191874,8.74134149580414,9.51514427133861,9.50627483982589,16.065800996591,19.7848847624773,17.3425491443923,13.4377661546332,14.4360559088391,7.46858129216662,15.5319456307843,8.80321394408611,8.66606638112535,4.13169507983002,15.9260755026021,14.344027146838,12.4302718350318,14.0787744233457,16.7860590448363,8.52308885302364,3.48904025134607,10.1976628871585,14.2859978108195,4.91123894991097,7.67012192332186,13.2095026460943,8.23039117043254,10.6344672562263,17.8368861687159
,4,15.0606208732138,8.91660809649056,12.8552823931313,21.6861784285074,12.1436498929584,8.76574363031932,9.05641905173707,9.76338430443911,13.2444725901769,18.8070342812662,15.4776059800865,12.2776793133794,22.3284087148122,18.8681454862558,9.88282358565175,7.00984773266327,11.2631173562427,13.1372838200064,6.57252461900771,8.76937185461657,-11.5797186632617,-3.05718433538095,11.6924923542879,3.43725661559256,17.7022391147052,18.6534659226054,13.1285541650477,11.2808224554096,18.5454094659908,7.92333234597072,11.5225323120853,6.22286290558486,9.26886389629317,12.4424864338475,15.3478978274825,-0.187704554909942,5.7095285481123,6.594438553082,8.47537387269267,5.19944410297512,10.3037149449347,6.54994305169521,14.130543243894,4.88931347946709,10.7015208999628,11.8577753116865,10.238714820608,8.68845025792371,10.3106481983177,17.0707955139351,16.1375458200496,20.0166184025188,14.0395036726545,13.9676631580187,14.5470753699706,15.1862009134074,-5.32159358116996,10.4547217945487,10.7202224631069,8.65499481630059,11.5344056657127,13.687469807126,15.2996987494025,6.92192134529205,6.92642689041168,8.19343809230077,5.3290961776961,7.60657172590527,10.9786096528574,12.601672627447,14.7823594122137,14.1416009541713,17.6317780616691,20.3617712685018,9.06329582017179,12.7347249572708,11.5001901558735,7.9157696062266,6.2372760612493,10.0226681522154,8.28886413078362,17.305973409837,16.5163867488,14.8214928436682,11.7685524017697,17.4239640452056,10.1889630373335,7.47732472885809,10.6785476128553,10.4715253339878,6.61930641700019,3.09821569510177,17.8303491625848,20.762727158321,8.88958879624124,9.47268718927808
,5,10.033501938557,15.9913698513478,6.6262204395025,16.9999007496513,10.0605512747347,7.7216120028429,11.1229488118474,11.3504128541108,14.174636451155,12.7245875121821,18.7247794747686,17.0790650660933,17.3895886909559,20.2846146715829,12.4855471379819,9.98667329802447,10.6050397109475,5.36873196486249,13.1564371060344,16.7692771864195,23.7782606574065,-5.12819502112279,11.8911948919126,0.247107130040604,19.8553640013001,15.372378756505,14.2141058760294,12.7297609352095,13.6161914029981,13.0199496167379,11.5006146429723,18.8074194215128,11.6954752792903,14.0382617763289,20.6123316265821,0.578333019981073,7.85475631307372,8.37094343166791,10.1450752919836,14.0487835168028,12.2084141747282,11.5377599994122,16.6926153313561,9.55635237664455,11.8648055404983,9.91668480635963,12.9766511597463,6.33987638078224,16.2616658520883,11.0650040801515,14.3122998209142,15.2110065307479,15.7651105355444,16.7360022599823,12.8229822935596,12.7963341479572,2.20645110746591,11.54370247719,5.61186604362547,4.03596918846097,12.3667620289725,17.6382860106787,9.1307325348057,12.3838130071535,14.2062393053216,8.10750677518718,10.6605558759943,7.96357114172042,4.03110839926103,16.0710593458193,15.2879778579463,10.6678519783381,16.8596110084613,19.5586057552118,6.1752272538647,9.41807976718201,8.79122908669979,9.93590200240851,11.307698837536,8.79125818728562,8.82124007470702,12.7322310118943,17.9794512045082,17.3982351401141,14.506153101971,16.9202735000313,8.95271352699683,7.73438262436594,9.05852590907125,10.7329886788393,9.67053803484214,6.37439935736575,12.2011578556453,10.8873234089879,11.3503032337312,10.019712328055
,6,5.76699629713039,7.81920650009215,11.6988158326567,14.2050072998782,6.60827364225815,12.5360391760446,9.36395868436966,11.7521662292156,13.6305286002857,13.5406756332504,13.7676536554313,12.4935762925052,10.4640411089158,17.3609474042123,12.3525165474257,12.368748924845,7.97201856563424,12.1480032177328,11.4710377084912,10.9528864272133,10.5686099112286,-0.773841208827889,9.3159653869775,0.207691211537622,13.804921501639,14.9683707768581,17.1509116306438,7.40791929070565,12.5758565316119,9.57031157484516,11.5962459232214,14.8557976520615,13.3959728223758,15.3181793216422,15.926090321238,-4.2168373579043,3.37277487247138,7.56808377984726,9.11723414880726,13.53810345391,9.78787152718405,9.1611011296759,15.1118993371128,9.35866310013807,10.4508015347515,13.5973170474263,10.7832623950067,12.2421399023169,11.3018504177626,12.1815034339475,11.4476240045938,16.7127513215651,13.7301452389802,11.959000832001,13.9479908011508,17.1605095888876,4.92113456160723,8.12311539483017,10.0171622713842,12.1898982606172,11.6725129723086,13.7406910193085,8.71536542719196,9.18100658934736,10.2592030107667,12.3695315904206,9.05017289629177,4.99317517569716,6.88527317856597,15.9758554775281,9.97074471220913,14.9060074562731,16.3617480198573,12.3386853640541,11.7759948754974,12.6299195729011,11.1394244203907,5.85482502666719,13.4598588025165,6.79423418238594,8.45625740433479,15.3720186222658,16.9972483974443,13.702298958669,11.3668179962306,13.1536916462028,8.0138951312756,9.8022263367443,10.4319523154168,9.62484803894495,12.9931094108151,7.34774195074579,12.0630817695937,6.68605686187175,12.680336249362,7.89689968815128
,7,5.7102607474244,6.44547163589641,5.22114814622364,12.2550281097847,9.00926858961066,9.08838672562524,13.1944859373975,5.70566219961165,7.79410997750938,5.80412162825769,14.1370051361619,11.2238427431103,9.40394843834974,5.37211254696058,3.15511895474719,7.76293376437934,10.0626552956855,9.19105219097446,12.0634000630198,6.14020130483868,20.3239483141188,19.3823958913117,14.5511163854239,9.57143503847374,8.15254114806203,9.98122705025617,9.34015589580213,11.4078467034133,13.2093798932628,7.30824091576324,7.42301824516699,10.6180747237872,12.3155616351019,11.6849723646505,11.0327014168442,-1.19980125226584,5.20414680024533,9.7930894228416,4.19023570493437,7.99743888650846,12.9302559777166,4.43778067523272,9.80358569900727,10.926132649302,5.58371243459624,8.52955325836729,8.44999002683744,11.2360755824702,11.6819874859925,10.5408223342356,8.96720256164645,0.961137250428237,12.0016549867237,14.3231262559557,10.8853942808037,15.3252797689515,12.7928472150047,4.99590965620337,6.52816059702263,15.1693877531325,6.11989358886058,9.55758688756623,11.3544410042336,7.52072452983975,11.8890775601417,5.79277499740692,7.24721717437978,6.36518179026143,8.16668758711376,8.52524440021352,16.6683593241351,8.41054378877607,9.08494634909857,12.1146386847859,5.44651203526155,7.23870013441638,7.1577474002097,6.19473529705374,4.98147639653234,2.83101191393462,12.5506163590226,14.3622695162717,12.8753903634024,11.3914996233943,6.11501639415474,9.27461572035554,7.56771533648362,12.2565051339052,4.48953615069922,3.47442842763439,9.59220489701829,11.2698692518452,9.56419545278595,4.75082011819677,10.2535188921274,1.50693443991076
,8,-0.360373226054435,2.84356114465663,1.76057723930717,4.69919605452424,4.26600971067728,2.39942548077397,5.24124460325265,8.7991239378498,4.53878477340959,7.73399221063983,8.0467214611208,10.6181954041203,6.49740418585725,3.03746522529627,2.0856429640753,5.8179911521579,4.27304363544999,5.95164720105413,3.43531018714566,6.3399758959481,18.2572606386088,14.0079504341252,6.88545773446731,3.73397127887074,1.27159107359148,2.16145214187691,8.77886064767699,8.36999411551415,6.88185768439098,7.99574183836512,3.51877671210286,8.34548074177883,5.79902434553105,11.3571588830955,6.19830755159728,24.6655920216836,7.22522312675756,3.23202891563778,6.82773514501196,4.96111579434319,9.35000832446531,5.89749747276528,10.8620481811831,0.118496080624936,1.27420921187559,1.66759271927867,7.30526070263977,7.3970399822947,8.3481988148169,4.87143221509587,5.09944660023939,-5.01784684534459,3.09020148738273,8.04389150054067,8.64273795477175,4.50616056257559,19.6705110893145,1.05973791843871,9.91866898932085,8.08719734601618,10.4562446009272,0.109163724667269,9.12281909866351,5.69447953207055,6.67753287156165,6.20099392558859,4.79212563491456,2.99738196359385,5.57723122052676,5.8513190582903,8.99467312960405,5.4833852789634,8.9640542135935,6.65322258102424,3.73615946968857,-0.999609117322962,3.48396267978615,1.12473680165294,3.81756744763516,6.45801157755795,3.75825225742528,5.61724912681711,3.74012495403622,2.08045397812157,3.90598936069227,2.8902831771079,4.62970885638742,4.80664265306723,2.14186552224055,3.756604969612,2.62206730111302,7.92986542289918,-0.486381901735967,-0.989273178022358,9.7789706072017,7.83220975456334
,9,-0.634589465573754,3.14569639170259,0.823514133349818,0.914319903115029,-1.31801468491767,2.36245453244419,2.49226012379677,1.96881223694345,-4.99715123146416,-0.627801428283874,6.31978106823999,6.54239016233169,-1.79839951133408,-4.03049148844866,1.27952637935141,4.49105171728934,5.94839813131466,4.59193491133874,-4.04871715634818,-0.0569317660424531,10.3937215354031,14.5997044524206,11.1017005433255,13.7852454548829,0.672075621056138,-1.99141510552954,1.71056963515366,-2.09302000293428,3.49905380183191,6.10725654394855,4.72779649690438,2.49786912044647,0.99199101612794,2.76292997853261,1.21954489311338,17.4880427944995,4.12088554763386,3.89845670166051,-1.32715602333565,1.55567074990358,5.26938862411134,2.99360622503355,2.72073219809772,0.338285274757709,0.829051103531128,3.88697699691011,1.66444527889735,3.42622498664741,0.441594424977211,4.05319126251516,4.67601306549841,-8.1190464780093,1.17120700796795,5.93271172658206,6.17687119811671,4.05768167183123,13.5112218349436,3.57630045721862,3.21440064301123,-0.0728269864807771,1.01876188688902,5.85597179258457,1.6594579182597,4.7362081659312,1.0584814774038,1.82465103029654,2.81108085512369,1.8238056185487,1.90859503396905,3.87320120053118,2.66128536175711,1.57056635232402,-0.657620913930714,1.78347512306027,0.290943844151116,-3.033706011307,0.71693031443192,0.404871332956645,0.0908348160446621,0.90902300696871,3.27277458121489,3.85067665488987,1.08518641795763,5.50660076537042,-0.813637607828696,-2.3775859395796,2.29460850709847,7.21329925829787,3.57755983151583,-3.96616475721385,5.03584158462991,4.73290630726251,0.819015269860301,0.0116905283466622,2.18175986723963,-0.904515320522478
,10,-7.49527638405561,-4.88787226572049,-5.54507277551147,-7.62837946561513,-4.37965955447453,-3.74912098222376,-0.454698989964072,-2.64127421687499,-3.78550234145041,-7.03255679092081,-0.0870460222377005,-10.0206670368498,-4.07491097423053,-4.51174064466613,-1.28837778338084,-3.19842712534728,-2.9575266891411,11.9046297536124,-0.981919604070299,-2.92081760968085,4.06736802338764,13.600969906136,0.24102830010861,10.7857293653547,-7.28780118572786,-3.26730023006621,-1.16630864686886,1.72810416777747,-1.10741042366681,-2.35394783469701,-2.0963339659852,-3.33806547202539,-0.110302874685658,-2.81026936349372,-1.51313898132776,9.61282304241195,3.23711046311246,1.71191520844741,1.57226783736223,1.21205287372686,1.43794614451826,4.51814886086504,-2.50417325604576,1.92341197408541,-5.93829827647323,-2.3715277863862,-1.00613611630979,3.94905229278447,-5.11470858904659,-3.65484097736453,0.412423512972964,-15.3631987835756,0.840116064672657,0.730006684802902,4.24872240735476,2.14721236392688,4.73434305769933,-0.229968937841932,5.78855274656053,4.01582072057181,-1.86121651216399,-7.27451647913585,1.24115277209876,0.544170236573791,-4.04956927396324,0.72039512378069,-0.826589762965341,0.453610932687297,3.72092142225665,2.31594095788432,0.111053043884567,-4.0270314219697,-2.88332229472826,1.90436649295407,1.94378191309215,-1.37630547443268,-0.289678716588696,-3.22033946216425,-1.27230786842574,-0.643365723494753,0.735823703156711,-4.55384910477824,-2.94077707984343,-1.20356369046976,-4.81091873804189,-2.9933842135606,3.6160471137714,0.892604741844934,3.75264440014826,1.11340198380594,0.85147873104961,9.34459925920146,0.454654032723738,-0.80096086052481,-3.0802375173871,2.90742371588931
