,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12
,1,29.2206753423548,-13.7879314617676,-50.5636755633759,-19.4654896115162,-11.6941268914607,-30.1381049981128,-40.4003135238977,-46.6588042040098,-25.3610097448272,-46.7191933698668,-4.05388110663762,8.09374076698123,20.4479274355585,8.14775123743266,-6.63366732869781,-10.9225451046614,-3.09152893509463,-11.5827847176502,8.53499723608502,9.51272184604522,7.40466109171348,-33.9905732176626,-1.65956989540882,15.6827689445536,-9.90312304475719,25.8621472167633,-2.36808897434003,-17.4097271302817,5.65310892087928,-4.27369192834158,5.38228539572265,-6.31772092018127,-24.5315880857061,2.71161468309901,9.88579464645045,-2.27033479556121,-123.061780971274,12.7142836179601,13.3747733903433,-7.05310367912307,-2.1584898998135,12.0290986983114,-15.9589424795649,-23.3890041765953,-35.0020713616914,-25.4936550788375,-12.8008530944758,-12.1355690073847
,2,28.8496093839885,-5.97664256360986,22.4574215811449,9.20012077364254,9.33823711975674,-15.5738454329899,7.33129132259546,-24.9799072841179,-19.2604764819989,10.8007797636501,25.2302755243004,27.4873057955001,26.6088509906567,17.2797533902608,19.2489334695924,-0.468749682762336,18.8363667775175,9.2401755023925,26.0601502851755,17.3493760595961,19.6560768757445,9.47772564935894,6.97718073015039,20.9533964531047,19.6137095185372,28.1849102905762,10.9466594654136,-3.58491546185633,12.7294461749966,3.89772916286984,14.4980411160614,7.24270391592927,10.3073725719914,14.7809872035309,18.6323222951351,10.2413784308728,23.2499203359098,26.7438883400509,19.3554471399871,25.3472840475297,27.7176733277474,29.609705817345,1.64990195292967,15.5024029364904,21.9573491211308,-7.81696720309674,-1.56921839265442,1.61976664835038
,3,22.5581110774388,24.4535542120284,23.3241409247726,6.92903284324757,14.5552985420354,5.82878674988842,10.842828424411,13.4682185904276,12.7142772477237,7.6108043052418,9.17718175278787,13.3690430879556,20.5288996592676,11.0958881334818,16.2024310859979,13.1039669121951,14.6567869770665,12.0644023297682,21.3947487690275,18.0927073203839,18.8381542326078,10.6552781395053,4.60623711189965,14.8641940336097,6.34211653793545,25.8877282119411,9.55031334008845,-2.84338040897865,13.0939699470891,14.2416848979565,9.13879436802063,8.36381223874969,7.03579418918525,7.57964810618296,12.8000721867229,12.6799002045973,19.20205703694,18.5853502037085,15.7102375605305,20.4103253191233,22.4239916089109,26.3141710716322,3.96659852458652,15.7957582097092,16.103888821392,-3.69521495883782,-7.08585635297504,-2.46098535094416
,4,18.8587766256337,20.2925962938957,20.3320141625672,13.1099900287995,9.84345182159586,12.4410001958495,11.3884611238427,15.9727966590544,15.380994130669,13.5828674008321,16.6459683292592,13.0370508472238,19.064503644438,17.2542669756449,15.7762901180067,16.6047046761569,16.9505399183668,11.8082851814324,19.61488230539,16.5961079110371,18.9057871917457,12.9546152714038,5.42083253353758,12.5360358988091,5.03028824787953,22.1634837776542,17.2892632555372,-4.52767011992137,14.2401751221282,16.6683933819213,6.55728106819788,10.8570372436434,14.8845555078192,14.1129304347337,12.6869638748676,15.1889042689186,19.6009052975951,16.0681926371985,17.1934791017225,22.2846733058104,18.8449539531944,22.1192333538975,7.57824284849585,15.9635027022282,16.8776280912944,-0.634255810018658,1.38355405819721,-1.55896477614579
,5,12.8194023078468,13.330717233066,16.0241602055912,12.8521447873345,7.83663381725955,10.2488385637066,14.8758182318934,14.2973248054514,15.627993849314,9.3574269387741,11.01439749678,7.67189473028157,10.6748727739478,11.0591607218989,6.6235237220626,13.663758896424,13.5362061029664,13.0330547154704,16.1084455750565,16.0167037595247,14.8195549162765,10.6272394427033,13.2219577966844,4.13670618575452,27.7764978839391,16.5317772791168,10.0352776341442,22.6134074034485,10.7705666568131,13.100040353389,10.3987953269507,11.0085621251519,9.88036257499516,11.1575099909237,10.7333227051295,12.9121069744724,9.51130719519597,16.3477903230314,13.7478127625573,18.2182259072356,19.0067311407388,15.2142756760668,9.74034551905243,15.8385388877559,17.2143054415465,-0.792689014023836,1.79591103519715,2.80988582187683
,6,10.5738429257085,9.57086283784929,5.03779488377495,7.54374432297845,7.84940435330645,7.06671684858702,9.93801607460773,9.72613490365438,13.3996320293418,10.5805201734543,8.06052968516906,6.73199807648916,5.00089520944994,7.0682235390982,8.22736765467016,6.02730914290578,5.31972036403067,8.74786472061396,12.19023158033,7.28487245351198,10.7810642527215,4.23573119030016,11.5316263869063,11.2914201012122,18.7203353878353,6.61442523503047,3.5394088016028,10.5947541468568,6.02180695939751,9.42317981362521,5.95869644003551,5.23052708793239,4.95128394970834,3.07500096150079,7.7362062204611,4.67992674312973,6.78999050721768,9.13295073013114,7.82864435265356,8.07726110249769,10.1895985832757,8.76305468163355,5.89307113318318,7.2616149735145,10.7804173339873,-6.36858030890107,-3.80149553105775,-0.471331249393643
,7,7.21121625345722,1.43652999790311,5.79823352599396,3.91857899403476,5.1966510858324,6.53897294156423,8.92788920051726,2.84404861284202,9.05815843004302,3.61791412580214,7.40476655063594,7.16975936801828,-1.24999837064934,8.08395756513619,6.46899935445981,1.71798354109615,5.88648286414491,4.1622986834609,5.72686014034753,6.63695584470406,4.27374684885581,3.20549624119849,10.8300038248526,7.94768468156963,7.14308368014235,5.53798750496344,4.0344188384297,12.0069747110106,6.92620167936093,3.98699958723773,3.21436664829116,6.43130806624777,7.11788127584123,5.7265501084853,3.42713586963782,-2.61825561680735,1.8482306952269,3.44421565722041,2.40863705986794,3.02201244278876,1.6773137045393,3.93181671751472,8.76349224825253,4.74288903082197,6.1357864210413,-5.57273443715712,4.66267405203826,1.63455319438299
,8,-2.63368953402096,-0.698108546979711,2.02180828826067,2.71908459536553,-0.31287398497625,4.6406848474976,6.37695616533483,7.69053908827709,-1.12163520295599,3.39202839133804,0.359451295842973,1.08666182888555,-0.896771586927116,4.3525488694022,3.74655967727267,0.425064655008555,-0.136636566758625,0.965186406150679,-5.09179840873912,-0.783236462953937,2.68928914118987,2.86740195620405,10.0836964061823,3.46914777358279,10.290382490376,2.04078533568327,1.17426729419958,9.48546067920825,2.63507661562471,-1.62514296112613,1.13542393726857,2.81763715029138,2.55317874730963,4.01266444631619,1.39977582700021,-2.90453396822886,-0.706753989038134,-1.68433972415278,-1.54426715344971,0.405994238740732,-1.42706224687618,-2.94181867628276,5.70255537331786,1.10238026304751,1.38100826556501,1.38184131718026,-0.543723047832827,-3.22702374456776
,9,-2.8062742460188,-0.716549269900042,-3.94817318297601,-4.54955827282038,-0.644880356201156,-4.01010763937211,1.13266161730689,0.358444502026032,0.248146037477454,1.09105418586933,-3.5974339299114,-0.199010796964558,-1.51522588369289,-5.17349671159172,-2.14143210748125,-2.39170702149795,-5.06812948989364,-1.62597891888481,-5.56886205153069,-3.0648761041507,-6.10769202157189,2.45162604869029,-0.884011117516366,-2.9009084215636,-1.25151983447722,-3.86014765187792,-3.23534858062658,6.50474351821276,-1.06375665159658,-2.72946084447267,3.34024951859556,1.17513440304947,2.69401768460784,-3.00875814157826,-6.67088623182008,-2.28308062000178,-3.79873585572523,-2.77753833904535,-2.72273087300982,-9.27824273440456,-10.4157730356656,-7.65946230888949,-1.06294337216104,-1.74813734930922,-8.11691330406029,-0.899375344535656,-2.25329600632904,-1.01949406940548
,10,-9.48246370468496,-6.40895706474748,-9.61477966423035,-1.09560425520658,-5.36337529605771,5.66901545151086,-3.37360264586141,0.516763666274073,-7.23628400733469,-5.41283079922323,-4.45175081998786,-8.0394885853716,-4.77387788495298,-4.33044796170907,0.223078621192144,-5.86320586758393,-6.80503668525671,-2.11503656054811,-9.29044115209217,-9.28755326818782,-9.42458808796255,-0.630424135807516,3.95595110090153,-2.97566567185777,-5.3949532282295,-7.85479022788877,-9.14201246055882,-2.15088565744509,-5.18179606997091,-4.26618030683994,-0.706676910995157,-4.60419367650684,-9.67335061671429,-3.36844488306588,-11.0219063489262,-4.92007344339345,-8.7822279543434,-9.73045778265077,-3.11244827781093,-13.7976399781101,-11.5079176216536,-14.5296697672447,-0.0354700094158034,-4.36109720353716,-7.04874095183004,5.97854937656211,-0.480432157743508,-0.755407130828644
