,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12
,1,-128.23699750081,26.3638183773728,-68.5639711083613,1.27381833353911,16.8863559229503,-4.53992906585336,-108.151560691496,-8.74045956933378,9.55431851326512,-38.6497827102389,-101.167281658581,-2.50237860572997,-26.474377546801,-2.87538338636296,-19.5773930386722,-27.2744810707277,-32.720141430344,-111.474117655962,-54.5442821723504,-32.0860445275275,-15.5952921528224,-20.2705910207233,2.28382742490385,-16.4865455455774,15.0576617551301,12.6833456663981,-6.77052039167984,-0.267153691012027,11.3862010340913,-27.0454862248698,-12.7769431089719,-26.5009953818444,-22.0585275084318,-17.4641095110746,-9.11275939051802,4.4688406395826,-28.7120501149238,-16.0070201586241,-7.05929619618746,1.38645665597323,-32.3581551793627,-9.75773468570424,-21.717430261082,-17.845794092229,-34.4584163432196,-51.2053610549792,-57.813021476024,-32.7495135000772
,2,7.55114207259521,24.1911434985877,28.2582829889384,18.5359131280497,19.0847846421116,2.13475920561314,-10.9212720473756,-0.153494632416823,17.2912997045228,-18.4441061713492,-31.0424568386679,-0.865834360212375,12.9003265411138,20.0766211778086,-7.71231709723725,7.02606461268169,8.85489386098834,7.69157005725629,3.31498314075907,-18.9391331549491,1.23162821462256,-1.80992476304209,6.94019566058569,4.16482972726999,34.1363935618415,27.439121534439,9.00968517074989,6.3200042879489,24.4823099693767,19.7995681111979,8.64377816626484,-6.45613939878422,-4.54319506574302,8.79064548986253,11.6527790531832,8.61134545764253,20.3566318463159,-1.46083123378457,5.17077370619108,12.7549178866238,3.62893314068288,7.6777301926777,-7.71506468361531,5.35636037877248,5.64445508751351,-20.4145904702714,-21.2551171462792,-15.3880898882121
,3,24.4697581117989,21.544958512246,28.8296080390396,26.4795509069645,15.0925855579439,14.157073680864,-1.75221408764264,10.1796017781808,19.2688543183376,2.0232039464413,-7.35249006017602,6.26327132557208,16.3122154913631,16.3709651003182,11.5110408166638,14.8138021462796,7.71369147920359,13.193393052572,10.0848676729429,13.1202299957199,10.5254094917568,10.7874527063245,6.41663788241976,8.88360679383641,27.3346593545634,24.4514136105231,19.189800917934,15.2318349367583,20.7680652386016,22.8364262084833,11.8735846951222,-2.84106452166907,0.393859241119571,9.38951593685806,4.6337544377011,12.7400384236466,20.1622535947336,11.1377703278313,11.9956911690474,11.9759027056907,13.8004944500472,12.245149365227,17.6414656731954,11.4437036544032,15.4240833079548,-15.4404020826773,-8.77674990111882,-5.69102349042623
,4,21.5787745151065,18.6192566723139,18.4766437519188,22.5369825982002,16.1562502777456,29.5807670934587,10.9896736373353,19.6294244175451,12.254125752499,15.9687016794333,2.46706494486534,21.6303910403403,17.9345166769858,15.7139732172473,16.5499157625327,13.6491466818343,15.6380121713182,10.713199672804,14.6845163333401,12.5154399500898,15.926998577153,9.16111836592881,10.3862474530301,4.30841564384309,18.6766564731215,19.0548437302209,15.9998708723383,27.2298781165059,19.8757057179328,23.7414526910761,13.5354898437186,-1.46341165934655,26.8688833728083,10.8129350449667,17.1425721231794,8.67745659156117,15.5490212382356,15.3621286927241,5.96468998249338,11.6019755794723,13.0873585623058,12.4716938106803,19.5083280955241,21.6828441721918,12.793987015898,-2.7918619101315,-3.2027402044705,-5.23606149182251
,5,18.6188183319146,16.6759429787353,18.7256619536811,17.2774901182092,7.25357717589759,20.4491546226,4.80029209224904,13.4354840243309,23.5447200334593,20.5259544360288,22.8382827585301,22.3910204970684,12.9135591145368,14.8270284071236,14.3293066048573,10.4692534322585,9.65322536427357,16.759374170525,12.8653944987991,10.7367424159825,13.1354168134735,14.9679348244767,20.0935529387511,20.8101830433943,19.517388881241,18.1621433045916,16.9468331505332,23.004715137346,22.6620557865645,20.7914941872559,12.1317207262464,1.92213540466355,21.2309724284123,17.6601878744236,13.4020857091273,19.6985353740138,17.1735844989266,8.55462575304455,15.6486907412514,10.5663665240927,12.3163109053635,12.5370741106462,16.1259693995758,17.5508993764606,8.23968974144827,1.34699532675268,-1.57500788802554,-0.513370135310652
,6,5.57687274101454,11.1173721249233,10.4972593112261,7.27258443174469,8.03852183632898,13.6161159317285,13.5152748667547,9.18633884613428,12.2414571695349,24.6493465953995,25.477445612577,18.6571507256922,6.80405692805425,6.03068912223353,8.89047532721679,9.87950667353925,8.14998790228628,4.61570322784246,13.5426479097332,9.08869731022742,11.0672692747212,10.6441551651615,6.47411950176502,6.74195463828619,9.13299076444991,10.3827618545865,10.9136247318934,14.5082931856537,11.7760296140223,15.4889521477894,12.4887340256264,1.23202350501833,15.6068012902369,7.02677347898407,11.0412736204712,2.58161593335444,3.56695713982526,5.71705403180113,8.47026326428522,6.65359514167449,9.07496408128782,10.0137635809961,14.5856182051662,14.9577014720726,7.23614180212553,-3.96184974769039,4.41664549574534,3.40687075269989
,7,1.91321519207668,4.93357317488426,4.93026845947998,6.84292637667522,7.23851048242432,4.51674214127888,15.0338501930451,11.0418036347596,8.00197294423469,28.2522341109952,21.0248895699851,6.99045930022839,2.04014476267912,3.42813852431482,3.61454698900116,6.08758288174749,9.34693282302442,7.43362325065482,11.1246054386547,7.93340678248342,4.78678948987999,7.6789656670735,5.76572591059585,13.327067859947,5.56335670659109,5.04025553117754,9.99965950396654,14.2051657262127,7.41614831359402,10.7045699042455,0.641891858930649,0.205302584184665,14.101758831031,9.10968656031628,7.96352294626377,6.03867044328445,6.89388667504181,9.52265797185191,6.54139507497757,8.17434494375311,6.076295280664,9.42696590397918,10.0663625196494,9.97758890706245,-0.597321862510853,1.36725457487546,0.871723992684565,0.301900957114412
,8,-0.598918842214971,5.51555326808284,1.632721016495,0.480866948102175,3.98933010205883,5.53300250109942,17.4293496167916,2.93033633900768,4.84916348319393,14.095139148917,31.5798423519464,12.6953096484185,2.92412478547749,3.42516923350286,2.14556401929667,0.229012289025832,4.79612586947314,0.181146016098864,4.39241968831902,6.74880579309047,8.42402623799399,11.5702687613161,10.1920715067395,12.4426232050087,-0.230606687267482,4.80724860848886,6.21579706013472,6.53912299622289,12.8182585469622,0.948660054330958,3.31398857025533,0.608581643848993,3.85381599774519,5.79843901902541,4.36947018301953,9.16334478211684,2.51541743923963,5.8198519012094,10.3662426914016,11.1106130836179,4.17826521187908,3.5270652189397,9.36807925088215,8.66144213248344,-3.74206045588244,-1.98276736756225,2.35761119849712,0.79427986720475
,9,-0.304152546418663,-1.3215591765811,1.9043619338986,-0.314385254329864,-1.09285245450519,-3.62836145212259,17.6505079226217,2.06784017359951,7.90739110421646,-0.35666262423365,13.4226531903842,2.10934140044401,0.397772851665195,-3.54968296223069,4.37719269901345,-1.02393752280386,3.88061741021784,1.58437573301399,3.71243679173494,3.69106418197316,3.90757648388171,6.58348988848547,5.51824437747337,9.93589223379604,-4.59947778277865,-2.29310771543987,-0.635190775755746,3.41340695661438,6.59692130951407,-1.30857311561522,9.41121914023051,2.42557990140676,4.73053642890636,1.61558213999797,3.64720337138988,-1.21679431639404,2.00734257785234,3.93685114365007,1.99931548296672,3.61831243484767,3.04849003749359,2.91843921084092,2.64341613489432,4.18380964490279,-5.81597974898523,3.46734471207037,5.12488723518982,-2.3995695638705
,10,-0.705567681843604,-0.272181707371601,-4.00128722581576,-3.69905230096811,-3.09846241174546,-1.56637818577701,17.4768614508798,-0.0951496594047967,-0.141026792279717,-6.73958941979163,1.98264611149898,4.89033217832048,-6.26863131218897,-1.10116809432429,-1.78937728867004,0.735269578339285,-0.610141780704907,0.883381281756556,0.994977922481667,5.16682198978378,1.32193007364594,7.65616345733815,5.90411447317774,4.61648582011003,-5.97055913120494,-1.07288782942987,-6.09418643709978,-0.526778122329233,-0.678051490629514,-2.0156831615318,-1.01316051177673,3.13832724541817,0.377035377458014,-1.46493577911406,-0.0577895305909806,-1.26573968683988,-2.02310851802758,2.79020509945804,1.07385532266289,-0.140854887613386,-4.62565476425152,-1.27908337923236,-2.75262612886809,3.71603084404387,-8.02038058273456,2.75361821705201,5.90734291278613,0.163396243997795
