,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12
,13,-33.8110919797382,-20.8394557614765,-30.5266375491929,-24.1373720941874,-25.5234260740235,-27.6020003202279,-0.759428921831841,-22.4813514599673,-28.8552185105646,-18.1559857791967,-18.933230941057,-14.700170727262,-24.3022734989704,-16.0447064380983,-12.5208111103675,-20.8909550615135,-10.2686244456604,-13.4776811276301,-21.4205880559975,-22.6507253927134,-22.4088026356117,-15.0989818602457,-7.78203986086965,-15.2100703811025,-19.3108939763047,-26.1577948935792,-19.5920108449409,-21.8944029452459,-18.9937095122523,-19.7302698668423,-28.497099043344,-16.9302131305412,-17.9430892995097,-25.8724390542443,-22.7531707258145,-10.7528858379565,-26.9801979205849,-14.5615866724183,-13.5441331672582,-21.1656785390642,-22.3566359475863,-23.0990291560393,-22.572975356913,-25.3474274800228,-24.4545202259669,1.32819837533589,69.1844916768914,-1.56031206208718
,14,-34.2637383804104,-14.4855521803465,-32.2407139610132,-27.2897205523168,-25.8245130137211,-26.1151282727956,-1.21826762860201,-18.0500475805775,-25.2274551295795,-15.5583418938118,-17.8292974777028,-16.7210241461198,-24.7188507108867,-14.7560810612786,-15.5437319340235,-25.7639298167778,-11.9356459196488,-17.2156073768028,-25.1136958156312,-23.337342469059,-21.6702158903872,-8.86022116357162,-18.9589471610702,-6.85389200430291,-22.3325342705125,-17.1217626908001,-19.8581560099492,-18.9820820434852,-16.1334756509068,-16.9842074937683,-26.6587516985351,-15.2102697178043,-18.5056479392811,-29.0677412860123,-24.7351112162096,-12.821277134984,-29.2474158840841,-11.9753649637478,-14.9445416058925,-24.5102900138122,-26.4603605461989,-25.0716010860374,-21.8908229414133,-20.4775261659729,-16.6542169252825,1.1972227421179,61.1385998979026,-2.1688486373555
,15,-34.086113709629,-16.3470411535427,-30.9462898419888,-25.3821487333134,-24.2978486980282,-23.4716178572744,1.18677123113366,-14.3560523168953,-33.5730966206556,-19.3880602915547,-18.7888709773702,-13.6818486533148,-31.8667548324015,-13.6015112028635,-19.1064236110592,-26.7067360571023,-14.4294938483049,-23.7792665353199,-25.8354890719875,-24.4839579754571,-25.7173561289801,-11.9416554267982,-16.2181281108128,-11.2992144957616,-18.927638007915,-18.0613410405913,-15.5639537933857,-15.2664042268698,-14.4430878047961,-19.0355891143504,-33.153318285827,-12.7275764808696,-15.2963407476623,-28.2817927604551,-25.8490449876972,-12.615433488128,-30.3735871794306,-12.7548509430144,-10.3005375757384,-24.1494461172265,-22.322417473345,-25.0597049863891,-16.595757286264,-16.0815210811825,-17.5811866778745,3.81120573183944,67.4707390859908,-0.137819242791466
,16,-23.9139338962332,-9.08255691363138,-28.5424683196234,-24.5731681562429,-20.9804987355765,-22.3220330861232,6.96292917917208,-9.19808017016749,-24.303199194419,-11.659207846576,-13.3298267179525,-11.8332795786587,-23.9326257271023,-11.2957856486651,-15.697484912841,-18.2076085858253,-6.7863180154236,-18.0617652944416,-9.89961213692823,-10.7218224091703,-8.13757941938957,-14.9374255319844,-19.4378054417134,-20.3382908102758,-4.06945107140473,-2.81788883846639,-6.09926853250545,-7.89504190582738,-6.13735378679121,-5.46800150422268,-20.9528555135666,-4.41731772089497,-6.25893118455269,-18.7636231333454,-18.8484578625353,-9.57852240197644,-21.6749500134338,-5.80062214643567,-6.67547252522218,-23.4407963341328,-20.7036706074905,-18.8394963943788,-6.20843171930073,-5.61995628443219,-13.1415841700045,4.8679807080398,70.4316989421591,1.01977589237777
,17,-5.19026384731023,20.3247086114643,-11.5421155907907,-9.28373648054549,-4.12986755494148,-4.83913270808989,-4.56399127235136,16.8658030484712,-5.57464234835152,-6.90509914104632,-8.42795028917271,-6.63812773756308,-23.7191182705992,-8.51012044757135,-4.72191746651424,-4.31129267435517,4.84865969952443,-4.22730078199038,25.5101250756243,22.9209224910637,18.6498006385618,-16.1513587235868,-12.3053725077848,-10.9822946882891,18.3002143184863,17.9691549726922,17.8848389295217,15.2315051353753,14.5047587631479,17.7034798908744,-6.68164865219114,13.2588992191195,12.3138555622268,-7.12080045427365,-14.4415992470008,9.93492758859429,-1.8889291214482,11.9266254814384,12.2305250874365,-7.03185410986634,-13.1495681603892,-11.992868137992,18.4201170005149,17.5324933247466,19.5518381013535,4.74887449521748,67.2091895743101,1.12008772693343
,18,31.8927677100528,57.7595799850078,27.5522090606128,27.2285711331306,26.625618772965,24.7342470019967,-0.424042008779907,79.2972854655372,24.4693697941066,17.4960528870288,17.6861071864464,19.7682421960581,-7.65606401485366,14.2523318797835,16.804881234696,23.6069857734374,39.2726530712425,21.5930437810161,84.4575111387339,84.1646647508778,80.174773645077,-10.4140343322952,-15.3473810136884,-16.2818239311428,67.1408233059228,68.0760013862928,60.8452945470408,63.4213300193096,56.9106380365774,56.8688073124699,27.9611081622893,51.3195759174687,57.9757937947666,31.4770589322211,28.2897187048011,43.7205248153873,26.7814586085346,49.9852079704815,50.70576630204,25.9508758565025,23.7531223032784,25.9370342743691,70.6492112739011,69.9145435956661,71.9719863331611,-0.03589920971217,74.9217926832894,0.997065711366304
,19,117.860919477129,149.389540878331,117.593323539627,97.446530976802,88.5222359870286,92.8227210268369,-4.8491915619793,196.618677526559,109.772680063746,63.8110791122458,65.7284058177379,59.6391228109901,31.990656495128,55.0257284800236,58.8930192831981,81.9959056228331,106.113027398956,79.5138935756513,211.136462516219,214.257330676141,202.319854227339,-7.81332145265742,-0.931761100267522,-3.46571266746287,161.776961838725,172.443900539116,156.318647438548,145.408241739908,137.359767536732,141.080965545812,101.893788882353,127.249628689073,141.218778406685,92.2010750068503,88.3609688053698,108.476302985863,102.086952827211,126.584356850041,145.622328474151,84.6583399167348,87.972211936597,89.4871484499863,175.127513758183,182.352162370484,191.545960926941,-0.336119184198196,61.5025072296489,-2.05462027306203
,20,293.322388170039,339.202408730745,282.18540010946,246.209673259048,230.541868543552,230.70264635874,-0.965157731909585,449.330663551266,267.378091294173,165.029889535496,163.585367585995,163.900590934551,103.94634798452,141.238595281533,140.873474258618,212.150592923732,236.292614083495,217.715482835794,460.746725466762,487.901484194053,457.978053330835,19.0394933808598,17.4701974303985,15.4647539629163,358.971320532393,385.678930174769,351.472237939996,335.143175159362,311.66544629009,313.472367140406,267.765876690852,281.87082432861,318.85817651155,231.891186979071,233.117116627242,254.854329061255,258.58263909345,284.398626155309,318.691437879591,222.031723045905,232.458536121982,237.050451263571,390.721003976993,398.978769611287,432.407923543659,-1.22443263605646,75.4129700972562,-5.98244602346631
,21,616.645575646176,678.754781319824,608.635822349036,519.872682442726,496.17323838686,503.129312372812,1.49646829283847,912.083985749255,564.302906003234,361.074073395172,367.599963728806,353.789392231502,250.172308528324,301.392473551101,309.387538790213,454.309749390435,497.810564641817,463.795989035014,925.694682719805,976.621899961135,931.391027452492,60.4659545974837,62.8392333068778,64.1491139577688,727.553323223076,788.176496119388,733.272529999062,688.945358096076,635.106845202401,631.371958983735,568.341670514929,592.278851501858,659.18344941862,500.974454329233,487.669543106842,520.479011345459,550.268527878175,581.805887772736,642.826671377855,470.108475533569,495.8787741988,500.234911307872,793.617033245675,812.214376880026,880.314378893165,1.76314566019528,72.9696696225792,-1.619834730192
,22,1230.01132969484,1309.37436534843,1207.10790670954,1054.08425120267,991.518495719674,1000.4598837558,-2.94096123488089,1760.25906265955,1124.46839770104,725.601229000629,737.939087339577,711.752000819206,535.624561732126,605.648257209717,632.530353727011,911.634886718539,991.541275086348,934.39939133956,1778.94301171103,1875.64385002136,1805.88027636079,150.589386132146,154.880159709023,154.970496203733,1411.05775309059,1527.74070248586,1423.40907082366,1333.01330751121,1242.89938729351,1244.2556558818,1131.35800103601,1155.32273863021,1279.79908940024,1004.05907745718,988.683168896841,1034.02321301818,1097.83624460793,1147.66104614145,1262.77551208264,959.585344340956,1000.63071508766,1006.43534939802,1531.67538163155,1577.54121283492,1697.92264849377,5.1324605543864,70.3169330125579,-5.29967596948109
