,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6
,1,-14.5131173266927,-10.6833500934122,4.32725442323408,-44.0607529728313,-37.0719855484881,-184.345484233153,-175.953824649876,6.94772176436345,0.507643940042271,-59.2669793809291,-169.764702660771,-33.6927202093775,-103.271136838379,-55.7684867761764,-13.6203449213072,-8.98435470587719,-21.3232900330504,-27.5358211991233,-118.845600105511,-25.5332691328276,-25.11490610086,-22.7621878429495,-37.0026523855486,-41.9299867307745,2.27723216063032,-20.9948213985308,-28.1348660442659,-18.7061228519883,-24.4780953467589,-27.5226122314075,-100.578025582842,-12.3042520026811,-25.1561977481497,-16.1153359800419,-8.56329979143766,-54.7547074245417,-2.03062591494745,-18.122623027466,-2.08896559526511,-12.9276814706782,-11.3377526474233,-17.7472860770085,-6.2892741523101,-17.1151148835493,-9.56492814838111,-17.2436463875788,-9.09360930512139,-7.59150385489284,-0.877386657433817,-15.6368822741797,-19.5764800796678,-34.5234778922086,-19.4710081030462,-64.1273285552406,-127.741220727268,-15.390748201934,-14.1923324766781,-0.838840695560521,4.52062866820916,-36.9142294411254,20.2403119236601,1.52045297503173,-5.58054110512012,-15.2434146380483,-45.2452016129037,-97.7283550279653,9.36565725399305,-45.1123115322198,-10.7505576668536,-2.2222772666064,-14.3189487035506,-95.137552971365,24.6999007996969,-12.406236022583,6.42962651191647,-11.5453548580226,-9.42218650906034,-9.49611864671169
,2,16.8716438554552,13.8552772630537,3.58270229244317,-24.7611755175285,-9.95007797887683,-27.6967364637649,5.95365698980004,7.28217270909045,6.70386727071264,2.10098068272646,2.47908424198067,-9.15685372750158,-75.951183387403,8.45558441118555,7.42559485511083,8.02113727681399,2.02265015778357,-1.90805830654881,-13.8467409066452,-8.36219374278335,-9.29172798908576,-12.5724925184622,-13.2686168969453,-5.60304927793413,18.505911172123,6.38344942816138,8.57302393281452,0.957207816528353,-5.47446335792392,-7.71035357409119,-79.2022426300096,6.816747158,1.73273826574814,10.0185803600866,11.1181412816131,-23.7321956893788,25.8316030015608,10.7681437082238,14.4463883084595,7.47507238228718,4.74205414305288,-3.28880376024517,5.61130199262061,0.309144753483452,7.51459376020375,-0.656917132756462,8.33431965466298,13.0370818923848,16.146333692453,12.4618110082456,-0.437315322317318,-14.8812594686196,4.10951737730193,-21.2361937519781,-1.87535931892126,4.30820190168561,2.75708732266867,20.4249202475266,18.7607826013805,-14.860052475583,23.1898796030696,14.0559699060586,11.0000539945622,9.7629514388309,8.43165311187204,-65.4492400218505,24.2066375731065,13.6648130956582,9.69019592330505,20.510737065666,19.1357319693507,-62.5320857818274,23.4612723037021,8.05105462571146,10.4369322713292,-4.34009544837591,-0.982726730870127,-6.83529028633802
,3,20.0163524608633,13.5556287462286,10.5200128246152,-12.3448247515648,-10.9886060277631,-13.0785788663184,5.96267723970959,11.0040207796746,0.680983733800531,5.60712955530198,-0.734138820826047,-0.868687757729276,13.195831047793,12.5793186657897,11.5693726593577,5.70232242456314,2.80976627843938,2.35367785080052,-5.28607025896599,5.32243889564415,-2.2382498662032,-4.78690465676073,-6.47730967057623,-1.85179523866009,17.8504010142547,6.86841100459196,8.87614629748987,5.42696374343723,1.0701961084751,1.00993658040443,5.7912417582238,14.2093648996561,6.51200690479664,15.43366291745,14.8477219935808,18.9451572557314,22.8396230520016,8.19763131509808,13.2355446200218,7.53184819861599,8.50912755697573,8.27576418075751,12.504671544626,10.1770863171132,14.5889969164946,7.49931745119238,13.2481770529557,14.5558763790955,17.9520021855915,12.7372408004321,7.24358170363485,-0.62704407541014,13.9199046714602,-10.2997376487356,12.5696031099169,14.2403960394513,10.4908128145553,17.6472206781273,21.3175855114482,-17.6217337974372,25.3751264127295,16.3005610988967,16.8863812875888,13.4867154955436,11.9946028827726,22.7821519506861,22.5906787778322,18.1566129398279,16.750488654011,22.075215942411,22.2614009532635,-50.473333337749,20.8409919484757,11.8094762431274,21.0787686227641,4.92403256804209,4.72111486645008,5.45512016952398
,4,13.9986403860489,16.2881418875495,11.4748384770769,-3.32152624484979,-6.1510113389154,-6.93102853400887,8.81032021103238,18.2698641406678,12.1281386454248,19.2128634310939,9.42025949566323,12.663527881421,15.6986920469385,14.7045983842627,16.241467053781,10.5448825281687,10.3861108483297,9.90729915364318,-1.76980519418612,5.35030807064322,7.98395112926028,0.283128294611288,-0.0462430142633821,-3.74200215523251,14.942540884706,11.2652931725092,14.2396419312463,13.0090300723746,5.05042977718858,6.18432506551017,5.87956195296556,15.2209659956397,13.3117188960732,17.2890663586236,15.0507425630753,17.3015246412606,19.3705357797521,11.0776958630086,12.5099221471896,10.4247609147133,13.1530589659733,9.00001702974623,16.0233313070112,14.8049129396541,17.9598988480952,6.6726024929817,12.5849372966522,16.7001022005174,8.34611027290339,14.7519439373091,6.80970305734172,-4.06343936629764,12.8329058969912,1.47389491098693,14.6021918480701,13.7302105469425,13.3254520985893,19.2958573057276,15.4298064954246,-21.7292409896363,17.9177066379907,11.2506924538711,12.3169133271613,20.354761097743,15.8977570726247,23.6442911023269,21.4299438594016,13.7740366800263,8.97852748116611,22.4855486645201,17.3843288098333,21.3852259807268,14.5991234953513,6.08344591179139,16.7861660353037,5.47472418368488,0.301135955441168,-0.400389494457158
,5,12.6458342759115,17.7844691108589,8.4348845935956,-5.22218722231173,-7.65714710398197,-5.34995813651904,8.54808258456342,13.3144538015758,7.77522363426897,8.13190113799192,10.3639420110057,4.36349335131126,12.8598173803593,9.37652499607475,11.153766816079,7.60384991427463,7.34043821873456,4.13039709169789,1.16187806032485,5.37557014457252,2.57275584279023,-4.73498975224538,-8.03478213459766,-5.41634527112228,11.7785510745916,8.21200289686112,5.23316947228705,6.80822656077225,8.28486873334259,9.47404114586925,3.99639833971651,19.0882916762812,4.18310217943645,13.9398851450287,13.4696261189856,13.0068683804361,10.0942047874073,10.5177863362514,10.0768925320681,11.8386679300247,9.84982834239599,10.7694610152012,15.9894527137167,13.0330214965124,12.9215102763533,9.67084857957389,12.8837660311574,6.03854700565535,15.1067549013046,9.99761593092626,5.42512879713377,-5.59515664786204,6.36541059438696,-0.965075757630984,9.12581122924166,15.2104820048262,13.2842502611738,12.0704357562513,17.7631327815975,27.52864952354,13.2993627541277,13.6388855648684,11.8405999952347,15.2292977473971,10.145640380425,17.1290497976133,14.2123487110866,18.0925757184596,11.275377188435,16.7843864326196,14.6009556582367,26.8481154279298,15.4705188874391,7.05581045996905,13.2039657748683,7.61337430572166,5.04961914527485,0.769425216436503
,6,9.4784139948656,9.34131465492783,9.11031628097226,-1.8003003714075,-2.04535995590868,0.191611244271826,2.85483851343815,7.88892804171428,5.16893634066764,8.45849525087306,5.84209318915237,8.52633747083655,8.36514412502447,8.20317074724471,11.2237529500221,9.09240813866654,10.6147745275921,9.58353840280688,5.18123308365284,7.90281339846115,6.07692048798799,0.754906236179522,0.888386799422278,3.71519554633369,7.53997259355538,6.61872134822579,7.35652493064481,7.61909424486203,4.95682581955498,6.52215823974211,10.0528059458484,16.4713881398493,9.69161049373224,9.79083519841197,5.60515718576153,9.50957407323904,10.0484946649262,5.47916565341257,3.62814888668845,5.76437601550924,13.3144642247835,5.43901700703373,14.2065128177674,9.74129359854305,11.4232627072834,9.20699794418169,10.6191452207704,11.4382877289408,9.44275686788205,12.2950933573866,5.62762545520582,-2.21787117710892,9.04234999140044,1.20430392147045,13.1479497663386,6.02353784563365,6.45354650312129,3.58605028110969,3.44906499552644,19.4816464360906,1.72977111869614,2.43912153958445,1.42240166923693,7.06704808159611,5.93182293017071,10.4270968371829,9.38083232126246,9.72749257228406,8.50951272819202,5.67109684786192,14.9548670341701,21.9499758665888,6.90459182159748,3.80341673682278,7.44421022307142,-2.98062632364554,-3.56905823458783,-2.00218242201936
,7,12.0220663131258,13.6155852433149,7.34206414348455,2.42842258114388,-0.799457145430097,3.88087017106363,7.87605143536712,15.8326655578276,7.28884455856405,10.4451339032676,13.1633094754361,11.462206117596,8.79223245274488,5.93983969886131,4.80381914108193,8.0435234229044,10.9814982949711,7.33491772963498,2.47962798949811,6.22151434625357,4.9390462770607,1.16563872117194,-0.656206609458422,0.116065582182728,10.6289791838567,2.16807262228076,10.2804722219526,11.5672959656422,4.86151946583414,7.01927275959815,7.68133355019927,12.1007438910565,8.89379831005454,8.67694507332726,0.826831039696572,6.25753546416991,0.991075676698529,5.43362178612733,3.78775743261713,7.31808452256928,7.75478410987307,6.78182709178418,7.03659297778904,9.64911325282719,7.76448957522689,10.6968930794073,4.11980385468905,3.8372670944841,8.92068500690539,7.14264096478746,4.24273081390857,1.93408290464686,6.22515851031676,1.51690021186187,7.88745198183096,8.07129184420683,3.42552482563133,6.70135180832176,-0.522567589693153,16.2232952795916,5.77007221348913,4.34227895233107,4.1538870553577,11.6641316934456,7.91821364391672,9.64463790207355,9.36351237430517,7.15508682038944,6.40723723805877,3.79112755893311,13.2756063739316,21.5831956141701,8.42427061109765,10.5084837339232,9.95726590736467,1.20297393508372,-1.21776782672168,0.0301450428969474
,8,13.1122691595128,12.0774992773941,6.32708202034019,3.67175656892778,2.98761090622747,3.05784564136275,8.82028696253383,14.3647781726031,13.1003449498744,16.7345572344666,14.4367532088127,11.310979765035,3.06832358832526,5.67291540342603,11.1791291931486,10.4113323592055,10.0313459139716,7.65247928674853,8.88997126111735,6.86182496335277,7.57860493887392,1.8518416960128,9.15865300048472,4.36448007161835,1.4887242360187,5.96170156252902,3.36156628372964,5.89303970729361,3.10638478917099,3.25242350382496,11.4421668070327,8.87250577833493,5.12589734475432,4.88450501537272,9.3839563442607,0.263966506844099,-2.81729239756714,5.95405194011255,5.58224980227351,8.87694107869538,8.69855430329062,10.0743040105053,8.58496316306264,6.46399027103689,4.91996900285721,4.65580185580939,4.40570328345893,-0.0536151993619569,7.9267276630917,5.66425596974204,8.51969646527232,2.62818357553442,9.49008850198334,5.16683263057166,5.66668282442697,8.02151354672878,6.0676854022031,7.69744435062421,0.247265867483748,10.7169657448126,3.52114107368652,5.02021750861877,5.69364186282019,8.17142215399144,8.03577117599252,3.94399148696721,7.42974893087376,8.89773963385232,6.30553955688265,-3.27337689255364,2.31642889532668,11.7715848625312,-0.719416950194045,7.03573888847859,7.19146722756159,0.660478361978676,-1.28551323654119,-1.20939642729809
,9,10.688095722368,4.15103264633899,2.07518886349771,2.62926691341727,7.48027541230977,3.96692026092114,7.4715104165889,3.43882081163156,5.556130031066,1.09722405980392,6.69149500971253,-1.77592716265008,0.889823336079644,4.85560270302631,0.517698849336739,3.57637669658561,4.12431377665507,6.16760439228347,2.66143103427657,3.20854329969734,4.16319261330909,-0.0112262317725254,0.517820230492362,5.18544977088732,2.72225279174563,-0.851351246610648,3.38162646203637,6.90868389898878,2.30710522130175,6.66146791109895,4.05812763941685,2.28316887172423,-1.55939448344134,0.230628621196502,3.91659171843185,2.28958448386265,-3.17143767169046,1.1320736568814,1.57456112606224,2.90776814824312,3.76874266449704,3.81917445877843,2.31062476611714,1.78961934064591,-0.163699373013969,8.64471367425222,5.53680993919897,4.55574271945443,4.27295566734938,7.82723181059555,2.08482113911214,5.74355187347919,2.56709567005328,0.342547399862269,7.26584647949676,9.45664236867924,3.44474363650261,-1.23069730087673,-1.28648106609126,7.91988954048747,-6.02908943670082,4.86298490918853,2.92302961117457,4.29583704182369,5.44084044820738,-4.83920543692693,3.61694704619822,6.60018847093397,3.50465374447595,0.946515596860991,1.67332446561431,5.61366289144644,2.02184899376653,3.689761496149,2.45307434643109,-3.34647240713821,-2.48129602984227,-3.77275595006904
,10,1.15116177736081,-1.4807251843863,2.77737915900616,0.794143034902845,5.09450859100753,0.814379942009964,-0.770621816357561,1.91631249322472,1.92870783031731,-2.53234052875359,4.21869949131269,2.7453828946027,1.26753869280219,4.05497534927417,3.55476609483048,2.94664518013496,5.23517090543555,8.82036820712074,7.59566903525047,6.98616118038626,3.73652068965748,0.702798355509003,3.794879437075,1.97375806187165,3.09844032976343,1.09738110403305,2.54037997188016,5.80296860679346,3.6776187300693,3.67975785075942,1.70895308332365,2.13025875224594,-1.2686974584467,-0.256594858808512,0.101161644452077,0.878946628157792,-6.36503087745314,0.351912499403625,-0.956427846623228,6.12694612389441,3.75792380267922,7.29424317121902,-0.361872141974345,-2.79630969086247,0.230850260826173,7.04451565085128,-0.50017332542393,5.56432687555434,4.77066665376242,-0.422488208885625,1.84334026465331,0.914845575846812,3.14164447261828,2.67941709527167,5.57484619657498,2.21651106298214,2.15807816803044,-0.425411964565683,0.539735223791922,9.23888102042974,-3.099631706938,1.88077301560497,1.78166338646224,8.43193441212497,8.82973921816756,-3.28385531340246,2.99671846855381,8.77566661327546,4.11297110222768,-2.26913545352818,-4.38287034536643,7.21618584845146,2.71739233462449,2.8309824492826,9.31985493992033,2.94544393240358,3.16100082452886,-0.357048060595844
