,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12
,1,9.93667017058397,29.6223440520862,27.3056305311638,3.79498606160269,-180.158011672028,-5.77833921597176,3.93500635116015,-17.099017048633,-196.127874780127,-10.0096299783304,-6.86684231343133,-5.14060408789464,-49.4956547808501,-38.022045012432,-32.5530277342955,-35.9008143884089,-9.4467371873493,-67.356453758412,-49.0813092900489,-45.2267343685462,-61.6482613847506,-12.2169285662367,-74.4169572904293,-42.5274305666721,7.58267632566913,-45.0927617498337,-34.9929467971424,-31.3095628332599,-1.36108188606704,-45.7453943807241,-55.2659767086848,-37.8888141979751,-36.7442808655101,2.18461438923487,-21.0405104585161,-28.1790794727508,25.3031631131516,11.4549355400322,-31.9556553103725,-25.823023079573,-17.1967902616984,18.5806327825499,-45.0647449575822,-21.7608495986156,-22.5066913784658,-64.0552372063116,-52.232117168212,-53.5565649722985
,2,27.608196979726,31.3944305274213,23.2429754027967,10.7294002181907,9.12595472800058,1.35193951028714,7.52977937590504,0.339807063710396,7.76981366309428,-4.55611217785417,-3.28899488744992,10.2768585417825,24.6973533596993,-14.7403385584912,2.2109031152504,-15.1321971393368,8.30148581271305,-3.43128190727793,-36.9955712275842,2.814846833513,-46.8189349067434,-3.31379772180526,-50.4869288893055,2.22129931192421,24.2285699563067,-24.6828265322943,-20.9459364215081,-18.3809773126864,15.6861191528669,1.17599537904425,-2.11631596735015,10.9260290914312,-20.7343151703581,15.2403545132265,13.4975031087674,-12.5428614061434,29.7863107130124,18.40434806654,16.3988977588388,24.8115383849563,22.4580198529206,23.918017218954,-2.43012752067989,3.00289248367653,-0.109417942916025,-20.8684930344671,-39.3070729167962,-15.9647428984508
,3,22.0713605087608,28.8843777172447,21.864285482266,19.8237807555074,15.9571935103718,6.31624643556597,20.3012652380698,10.265719751299,12.6287999850197,8.74760277694895,13.2630680447246,10.6482310030615,19.7699641701624,10.0547105970968,8.50784788701503,12.6178579741436,12.5545742991635,6.22854466237459,13.6022025607294,10.6811043043886,-21.8284132893618,6.73475555884943,7.06485937694697,11.8272180170384,16.7200449808756,14.1173486471721,11.7002245101662,23.5581961158155,21.8683618935947,8.7385524238689,6.11258903535963,15.5043468829745,-11.0184662467045,20.8083142688683,20.554877629796,17.9082692251413,21.8256613295002,18.0496952796011,17.7291336495896,25.3331785826922,23.7112199130352,24.5662269909858,5.24746781588192,6.51600428044867,6.45208254560021,-8.5260073677382,0.0122513066648935,-11.4125866875202
,4,19.1590199610755,24.6222131918353,15.802916087408,16.4010362660533,13.2303019461287,16.9943338853009,13.6307991002495,16.1256001756265,11.8443842628421,11.5192043820666,10.8067989850442,11.8170335424993,14.0507264641142,10.8981628740557,9.67531449585613,6.13812492975057,11.4278885944041,10.9559569490129,18.719993070818,11.7612770851183,-17.8434619096274,5.21321530714931,3.15440607771052,9.86178560594362,15.0562510017517,14.4836078337994,12.1556860503465,18.7429399783828,18.5160999475202,11.3927323966209,11.9053251224077,12.6919667267825,-16.1708029369534,22.7445261461057,18.0542422779004,18.611835099508,20.3925651514833,20.8962396101797,14.7571596168882,21.3420723282288,20.2147634248972,22.4369266992303,13.5384686739085,6.50238417562696,9.93559307817986,-5.82175560713358,-6.26680061403795,-7.74541024859673
,5,14.8597008337533,14.2017591478775,13.8218578658984,14.5872087924085,15.5950225462288,10.4202546212305,16.1784027574472,13.6454814902609,17.5593256400994,12.7075944206445,14.3492647832031,8.02445448411618,8.20660076127797,11.0395597010352,5.23791704522955,8.72073699607017,14.4210966897899,12.1008398915737,15.2613649101863,5.70970606198262,28.9550348800722,9.66643265720768,15.1154497744951,10.7835289666591,6.48594185909587,9.69006281365455,8.1214911563693,16.6807462853631,15.9584273712426,5.26068514359849,7.12428556519944,7.9143815200373,21.2008677793815,13.9094170169947,15.2186313995098,16.5354966122682,15.9706821673039,15.6803082032716,14.2231069957043,13.3226212956201,13.3998837034692,12.9803339162613,8.96727460154443,10.3074263774133,9.57292539824994,-7.36937542044598,-4.12691357631775,-6.27966172894094
,6,6.4281243392511,3.88230251723371,7.48461887107078,9.19458194313665,5.69195327800799,6.60209723294793,8.61463154904231,7.42868752903905,11.6763974121918,11.5375254450842,8.09496168253008,12.2300456645698,8.73023093880965,4.49787761990001,7.53653788377096,9.5380435327902,8.74727099729353,7.08975792638148,6.18568074830273,6.1991790657994,21.978398476122,10.9328770075999,2.61064501549799,12.0800427471081,4.35058658225535,9.59658298257318,7.89440452052077,13.5480733544819,12.0814785749026,18.5112242788446,9.01528787035159,9.94062396496111,16.2334131596517,11.2865946814613,14.4139558658676,7.73749292946604,11.4503905140496,10.8797942865799,13.8415110479082,5.82446574039386,11.2579875305355,7.80329857110428,6.69210098193844,5.38004653067719,9.74488469225571,2.95960981375219,-3.41242032826585,-0.283948828125176
,7,-1.32905906936003,2.00244182848473,3.62262496288076,8.15490989301634,5.41268001591243,10.1994229683614,5.08913169939206,8.4287880226384,5.53481161888931,5.11328494705185,9.38794550318335,8.56729885483537,11.0461267777919,7.75159058630106,7.51283932478009,6.51971832708341,6.42868151264429,8.7840935848576,1.62061752139743,7.49269713563353,15.7676718170792,7.8911674544388,8.14270537313041,4.12695877428769,8.22333620507561,5.62828969270049,5.84229548635676,8.08006329795717,9.8903908264956,10.838091855685,9.55548944921384,7.24976548353789,20.7187510204371,8.74463428987337,9.3938752910658,5.4233031751296,7.2629150988696,8.44767490849745,7.33899937933393,4.11189958743807,1.06293256531444,5.04731834846143,2.25089813388649,12.3766103081089,4.68848969688997,-3.29608227491508,-2.11571610426972,-1.6588852609184
,8,5.21492337197606,-1.98988281853462,3.00816581973095,0.992373721803233,5.21581238196268,14.7187996904731,5.1267709669246,10.5621544923097,8.0695560419399,6.72128767148206,8.29195703257301,10.7541386899479,3.80885852260099,9.57484911194797,6.781297758851,8.02456203714928,6.37242482521151,9.56170043929069,2.27700176497638,3.44009413265803,19.0626520876781,10.9636555161387,8.41880541819319,3.77268685440549,5.10723439798494,6.6175838666968,4.2137479822145,5.16315800620259,5.22967703068662,17.7841870262264,10.2027264991657,9.56964547620737,18.1872300615696,5.3776112115338,6.97802566791643,11.5349309802455,5.61376149928356,8.9623527008107,5.72692327907907,-3.04049435066327,-0.94110125249199,-3.12139379525843,9.31223266558482,12.5135519055639,5.33905352908641,2.3594199825061,-2.7237210847361,1.93565506785535
,9,-2.24475031628481,-9.64350687902015,-3.17216897121671,2.7605529169673,5.66895576755451,9.4279882273222,-1.58313735375395,-1.45256410212187,3.86769762830181,6.28633268294834,-1.36765303070661,5.19337308463946,0.599444515554296,-2.71174697636116,0.207607225293032,3.12301478628387,0.579672843249682,2.47317401871078,11.8234688137049,1.14172715114501,14.6221013794238,8.36439084376661,5.91469505225314,2.03145631537609,1.61727537488741,-0.73165769858997,2.60497735067065,1.72668600726593,3.04790081492956,11.6986433598831,7.88608283098938,1.99923380030896,12.4304414598791,1.04364614912538,2.25543184320759,2.40733241417456,1.59181111451699,-0.203781478469864,0.534396331938297,-11.3547742668961,-13.6512195583373,-10.034687086822,4.95912717351075,3.06445737192098,5.06238294220884,-1.35029442390532,6.2175519531861,0.832198895996953
,10,-4.78177921372571,-7.31311409313321,-3.49615772082188,-1.24643633776213,0.122190128411603,3.15786366111934,-4.38290622667819,0.0509635931512094,-1.57456215781303,-4.30205394952645,2.42598453335131,0.0871663103143874,-1.32795742647841,0.189825096342247,4.83832705330815,2.91952435403209,5.25663504804334,3.51352556709389,-0.0190671370191922,2.39945364265259,8.0070985306993,10.7147412489589,1.68352638574379,2.68946354677973,-3.24603871196541,1.20583733788726,-1.03311568215668,0.165587817510641,0.702405753754647,9.30052927462657,2.63324878689127,0.495491004804535,10.1112707003613,-5.48988434494413,-3.85219370150389,-2.11234354286853,-4.8155015207808,-9.61119681816672,4.89048543656691,-11.8688552125186,-12.8423168781992,-19.0834246743329,-3.1583716913392,-0.12273992943301,4.37221083272198,3.95018426291017,-0.881415973529329,1.1690572866587
